policy,total_requests_mean,total_requests_std,total_requests_worst,served_mean,served_std,served_worst,rejected_mean,rejected_std,rejected_worst,service_rate_mean,service_rate_std,service_rate_worst,mean_wait_mean,mean_wait_std,mean_wait_worst,p50_wait_mean,p50_wait_std,p50_wait_worst,p95_wait_mean,p95_wait_std,p95_wait_worst,max_wait_mean,max_wait_std,max_wait_worst,min_wait_mean,min_wait_std,min_wait_worst,std_wait_mean,std_wait_std,std_wait_worst,mean_ride_mean,mean_ride_std,mean_ride_worst,p95_ride_mean,p95_ride_std,p95_ride_worst,mean_detour_ratio_mean,mean_detour_ratio_std,mean_detour_ratio_worst,p95_detour_ratio_mean,p95_detour_ratio_std,p95_detour_ratio_worst,total_distance_mean,total_distance_std,total_distance_worst,loaded_distance_mean,loaded_distance_std,loaded_distance_worst,empty_distance_mean,empty_distance_std,empty_distance_worst,deadhead_ratio_mean,deadhead_ratio_std,deadhead_ratio_worst,improvements_mean,improvements_std,improvements_worst,mean_latency_ms_mean,mean_latency_ms_std,mean_latency_ms_worst,p95_latency_ms_mean,p95_latency_ms_std,p95_latency_ms_worst,violations_total_mean,violations_total_std,violations_total_worst,violations_wait_mean,violations_wait_std,violations_wait_worst,violations_ride_mean,violations_ride_std,violations_ride_worst,mean_wait_excess_mean,mean_wait_excess_std,mean_wait_excess_worst,mean_ride_excess_mean,mean_ride_excess_std,mean_ride_excess_worst
rl+ts (rl_v4),352,32.909,390,233.6667,8.7369,241,118.3333,32.0364,154,0.6672,0.0595,0.7237,15.4796,1.3729,16.8318,14.6252,2.1752,17.0261,29.8886,0.3324,30.2638,35.2328,1.2725,36.6862,0.0,0.0,0.0,8.6516,0.248,8.8097,12.1746,0.4871,12.619,26.72,1.5106,28.1341,1.3359,0.0271,1.3654,2.1293,0.0392,2.1571,2994.2946,127.0339,3118.402,1964.7913,61.3183,2008.2226,1029.5033,72.4815,1110.1795,0.3436,0.0108,0.356,124.3333,10.6927,136,24.9505,1.4262,26.1245,84.6476,4.4093,89.073,11,3.0,14,10.3333,2.5166,13,0.6667,0.5774,1,1.8577,1.1925,3.2207,0.4164,0.394,0.6949
rl+ts (rl_v5),352,32.909,390,231,12.7671,242,121,32.7872,156,0.6595,0.0637,0.7267,15.3801,0.9552,16.4186,14.0256,1.1245,15.241,30.8528,0.5144,31.4089,37.2079,3.236,39.8855,0.0,0.0,0.0,8.8933,0.2653,9.1338,13.0046,0.0939,13.1118,29.7671,1.8399,31.8887,1.3528,0.0131,1.3672,2.0933,0.0238,2.1205,2979.6188,106.8025,3091.1647,2031.6798,50.9644,2078.6622,947.939,57.8549,1012.5025,0.318,0.0083,0.3275,109.3333,10.0167,117,24.4239,3.4605,27.0882,89.549,9.9761,98.3052,15.3333,2.3094,18,14.6667,2.0817,17,0.6667,0.5774,1,2.2615,0.88,3.183,1.2788,0.8257,1.8627
rl+ga (rl_base),352,32.909,390,232.6667,9.8658,244,119.3333,39.5011,164,0.6656,0.0784,0.7327,16.5605,1.5717,18.3002,15.9941,2.9166,19.1774,31.1159,0.3466,31.4995,36.2665,0.5963,36.7373,0.0,0.0,0.0,9.1757,0.0985,9.2525,13.6131,0.8658,14.1991,34.6523,2.3393,36.4459,1.3931,0.0435,1.4255,2.2157,0.063,2.2697,2995.9874,119.4561,3104.322,2056.0383,52.2138,2095.1954,939.949,80.2933,1028.1593,0.3134,0.0154,0.3312,108.6667,11.8462,116,123.1361,7.1545,131.3923,501.1214,25.3247,519.2574,18.3333,3.2146,22,16.6667,2.8868,20,1.6667,0.5774,2,2.107,0.1101,2.179,1.2332,0.5468,1.8627
rl+ga (rl_v3),352,32.909,390,187.6667,7.0946,194,164.3333,32.5167,201,0.5359,0.0491,0.5826,9.6188,0.811,10.3591,8.7892,0.8694,9.704,19.9483,2.5217,21.4242,27.047,5.3899,32.7155,0.0,0.0,0.0,5.4457,0.7066,5.8843,10.1919,0.3054,10.4564,20.2646,0.7734,21.1301,1.1789,0.0134,1.1928,1.5668,0.0919,1.6561,2792.781,79.9676,2840.7155,1623.0411,14.3806,1634.781,1169.74,84.5443,1230.1615,0.4185,0.0188,0.4336,105.3333,10.6927,117,15.0716,4.9882,20.8315,66.3455,80.9891,159.8633,0.6667,0.5774,1,0.3333,0.5774,1,0.3333,0.5774,1,2.7155,0.0,2.7155,0.6949,0.0,0.6949
rl+ga (rl_v4),352,32.909,390,233.6667,10.504,244,118.3333,34.2685,156,0.6675,0.0664,0.7327,15.8723,1.2897,17.3606,14.7713,1.8542,16.8947,30.5314,0.8867,31.2579,35.6029,0.6471,36.2648,0.0,0.0,0.0,8.7961,0.2906,9.0659,12.0727,0.5538,12.4881,26.4377,2.4085,29.1496,1.3262,0.0124,1.3382,2.1092,0.0463,2.1612,2980.1012,136.2875,3095.1998,1963.892,54.9492,2008.4791,1016.2091,94.0386,1114.5065,0.3406,0.0172,0.3601,127.3333,18.23,147,113.5266,9.1331,123.6651,461.5336,20.7479,478.3779,13.6667,2.5166,16,13,1.7321,14,0.6667,1.1547,2,1.9653,0.5067,2.4654,0.5869,0.0,0.5869
rl+ga (rl_v5),352,32.909,390,234.6667,10.2632,246,117.3333,36.6106,158,0.6708,0.0723,0.7387,15.9025,0.9012,16.9399,14.9988,1.8402,17.0931,29.8585,0.5114,30.4334,36.8231,2.7832,39.6481,0.0,0.0,0.0,8.9023,0.2114,9.1123,13.0778,0.3713,13.489,31.1522,2.8636,34.3088,1.356,0.0152,1.3734,2.1102,0.0417,2.1582,3003.3336,115.867,3119.0573,2058.4237,60.9706,2114.0855,944.9099,56.0254,1004.9718,0.3145,0.0068,0.3222,122.3333,16.0416,139,110.9762,10.9386,117.9933,455.6459,17.9299,472.9231,13.6667,1.5275,15,11.3333,2.3094,14,2.3333,1.5275,4,2.1877,0.7955,2.6771,1.4146,0.7235,2.1419
rl+alns (rl_base),352,32.909,390,242.3333,12.0554,255,109.6667,36.1156,149,0.6925,0.0739,0.7658,16.053,0.5921,16.6611,15.2719,0.5994,15.8859,30.1126,0.949,31.0302,36.1905,2.6874,39.2867,0.0,0.0,0.0,8.7593,0.0857,8.8536,13.2589,0.3318,13.4644,31.6032,1.6135,33.2413,1.3795,0.0229,1.4014,2.1777,0.0206,2.1944,3059.9148,114.8662,3181.1626,2107.7744,91.186,2212.7968,952.1404,54.9213,997.1211,0.3112,0.0141,0.3274,107,7.2111,113,54.8506,1.5684,56.6024,202.681,19.8797,214.6902,14.6667,5.6862,21,14,6.245,21,0.6667,0.5774,1,1.574,0.2505,1.806,1.7878,2.2049,3.3469
rl+alns (rl_v3),352,32.909,390,176.3333,10.2632,185,175.6667,32.1921,211,0.5033,0.0488,0.5556,9.9536,0.1972,10.162,9.0833,0.3901,9.5152,19.2723,0.7076,19.8871,27.3929,4.2189,31.8663,0.0,0.0,0.0,5.2376,0.4037,5.7003,9.987,0.3884,10.2671,19.3418,1.1729,20.6929,1.1734,0.0263,1.2036,1.5567,0.1184,1.6931,2950.5103,104.5394,3059.2419,1538.0769,42.4484,1563.5024,1412.4334,72.7185,1495.7395,0.4786,0.0099,0.4889,23.3333,5.0332,28,5.9066,0.4169,6.361,26.2325,4.6207,29.1253,0.6667,0.5774,1,0.3333,0.5774,1,0.3333,0.5774,1,1.8663,0.0,1.8663,0.6949,0.0,0.6949
rl+alns (rl_v4),352,32.909,390,235.6667,11.0604,246,116.3333,33.6056,153,0.673,0.0655,0.7387,15.3492,0.4226,15.8316,14.4892,0.7673,15.3054,29.554,0.6141,29.9142,33.1746,0.7437,33.6841,0.0,0.0,0.0,8.2841,0.0423,8.3319,11.8233,0.286,12.1332,25.3748,2.0027,26.7934,1.3115,0.0203,1.3328,2.022,0.0852,2.0893,3077.4438,132.1345,3226.8914,1959.5887,80.6596,2052.6345,1117.8552,54.0066,1174.2568,0.3632,0.0045,0.3673,116.3333,12.0554,129,41.7875,3.2588,44.795,159.1819,33.4816,197.8376,10,3.6056,13,9,3.4641,11,1,1.0,2,1.316,0.3941,1.5761,0.9299,0.3323,1.1649
rl+alns (rl_v5),352,32.909,390,235,6.5574,241,117,32.6956,154,0.6712,0.0604,0.7237,15.9363,0.9161,16.9939,15.1556,1.6752,17.0002,30.2552,1.019,31.3498,34.9926,0.7862,35.7937,0.7039,0.8808,1.6917,8.4797,0.3772,8.8602,13.4214,0.6643,13.9077,29.9067,1.2462,31.1894,1.3851,0.0222,1.4099,2.2016,0.0195,2.223,3083.5845,125.7271,3223.1531,2061.9118,33.7257,2087.0842,1021.6726,99.4668,1136.0689,0.3308,0.0187,0.3525,98,7.0,106,45.6944,3.2623,49.1796,174.0178,30.3917,207.9997,14,4.3589,19,12.6667,3.7859,17,1.3333,0.5774,2,2.2231,0.2469,2.4057,2.1209,1.188,3.3469
greedy,352,32.909,390,225.3333,9.7125,236,126.6667,36.1985,167,0.6441,0.0688,0.7087,18.8399,1.0304,19.9915,20.0391,2.1259,22.4835,31.2483,0.1046,31.3493,37.2165,1.6481,38.2738,0.0,0.0,0.0,9.1175,0.2476,9.3342,13.4537,0.2363,13.7265,31.6151,1.5375,32.6589,1.3825,0.0182,1.4019,2.2084,0.0415,2.2563,3157.6846,147.0295,3322.8865,2097.5925,70.6087,2168.1953,1060.0921,81.9374,1154.6912,0.3354,0.0112,0.3475,0,0.0,0,0.2288,0.0191,0.2507,0.4026,0.0431,0.4498,22.3333,5.7735,29,20.3333,4.9329,26,2,1.0,3,2.1031,0.119,2.202,1.3034,0.6687,2.0193
greedy+sa,352,32.909,390,235,13.8924,251,117,40.9268,162,0.6723,0.0847,0.7538,17.7608,1.3552,19.2691,18.5618,2.7607,21.3144,30.2843,0.6984,31.0888,37.2371,0.7401,38.0585,0.0,0.0,0.0,8.9532,0.1445,9.0929,13.3557,0.4354,13.8356,30.3383,1.8126,32.1658,1.3918,0.0206,1.4154,2.1631,0.0652,2.2348,3091.1632,105.6725,3197.1651,2120.2334,69.5573,2191.1285,970.9298,36.2002,1006.0366,0.3141,0.0012,0.3148,39,4.5826,43,52.1341,6.4689,59.3008,184.7808,5.0349,189.4072,13.6667,2.0817,16,12.6667,2.8868,16,1,1.0,2,2.1595,0.4119,2.5115,0.8138,0.1681,0.9326
greedy+ts,352,32.909,390,237,11.3578,250,115,38.6911,158,0.6778,0.0784,0.7508,16.8525,1.167,18.1835,16.0256,2.3293,18.6248,31.0831,1.1258,32.3551,36.4385,1.3866,37.6513,0.0,0.0,0.0,9.348,0.0812,9.4402,13.6869,0.0918,13.7514,32.9715,2.0967,34.5528,1.4009,0.0064,1.4067,2.1863,0.0352,2.2113,3002.753,100.6059,3106.625,2081.0061,106.6017,2203.9484,921.7468,52.9655,981.6068,0.3071,0.0189,0.3277,65,14.1067,80,28.9603,3.4711,32.5067,111.9211,16.5795,125.1301,17.6667,4.7258,23,15.6667,4.7258,21,2,0.0,2,2.2562,0.1843,2.4094,1.3549,0.6954,1.8192
greedy+ga,352,32.909,390,237.6667,10.0167,249,114.3333,37.314,156,0.6795,0.0745,0.7477,16.4862,1.1818,17.6058,15.5938,2.9331,18.3779,31.3334,0.0703,31.404,35.8916,1.246,36.7373,0.0,0.0,0.0,9.3225,0.2855,9.625,13.7945,0.535,14.1799,33.3631,1.9788,34.53,1.3996,0.0253,1.415,2.245,0.0567,2.3098,2991.9045,109.092,3098.7893,2096.9047,51.9159,2156.6258,894.9998,67.0904,942.1635,0.2989,0.0131,0.3086,65,11.3578,78,130.8538,8.7581,139.3951,497.3176,10.7701,509.7425,20.3333,3.5119,24,19.3333,3.5119,23,1,0.0,1,1.9616,0.3051,2.2648,0.9491,0.8167,1.8627
greedy+alns,352,32.909,390,244.3333,9.7125,255,107.6667,36.1985,148,0.6983,0.0732,0.7658,16.5231,0.6222,17.0825,16.0286,1.4301,17.4435,30.2461,0.6627,30.6685,34.5128,1.7698,36.5218,0.0,0.0,0.0,8.9286,0.2569,9.2202,13.4662,0.8762,13.9882,31.7661,1.6118,33.1099,1.3874,0.0489,1.4225,2.1898,0.1073,2.2547,3063.5163,136.2159,3218.712,2138.8861,3.8586,2142.9948,924.6301,137.3682,1080.3877,0.3009,0.0308,0.3357,74.6667,8.9629,85,54.6845,1.2933,55.519,210.9781,16.3619,229.7753,13.6667,6.1101,19,12.6667,5.8595,17,1,1.0,2,2.0056,0.5751,2.4774,0.7804,0.1209,0.8659
