tag,step,value,wall_time
train/approx_kl,86016,0.004486400634050369,1775928657.2320933
train/approx_kl,92160,0.0053803282789886,1775928666.8017085
train/approx_kl,98304,0.0028989457059651613,1775928676.421758
train/approx_kl,99996,0.004962829872965813,1775928787.5605416
train/approx_kl,110592,0.004922016058117151,1775928802.8471947
train/approx_kl,116736,0.004497013054788113,1775928812.5598562
train/approx_kl,122880,0.0038636522367596626,1775928822.2168398
train/approx_kl,129024,0.005003977566957474,1775928831.9550886
train/approx_kl,135168,0.005089794751256704,1775928841.801151
train/approx_kl,141312,0.003601180389523506,1775928851.5453887
train/approx_kl,147456,0.004080173559486866,1775928861.2911143
train/approx_kl,149994,0.0037972871214151382,1775928965.3456893
train/approx_kl,159744,0.004576418083161116,1775928979.9047744
train/approx_kl,165888,0.0032201495487242937,1775928989.9239032
train/approx_kl,172032,0.005874417722225189,1775928999.860157
train/approx_kl,178176,0.005256999284029007,1775929009.7617862
train/approx_kl,184320,0.004123400431126356,1775929019.6722314
train/approx_kl,190464,0.004077996592968702,1775929029.6186523
train/approx_kl,196608,0.003685370087623596,1775929039.5446804
train/approx_kl,199992,0.005105344578623772,1775929143.386811
train/approx_kl,208896,0.004855220206081867,1775929156.0900414
train/approx_kl,215040,0.0060007828287780285,1775929165.7337682
train/approx_kl,221184,0.005531229078769684,1775929175.1244545
train/approx_kl,227328,0.005130442790687084,1775929184.897671
train/approx_kl,233472,0.004002847243100405,1775929194.5590286
train/approx_kl,239616,0.004369673784822226,1775929204.4234564
train/approx_kl,245760,0.003476344980299473,1775929214.1350179
train/approx_kl,249990,0.0034389467909932137,1775929318.8118136
train/approx_kl,258048,0.004186572041362524,1775929330.5869267
train/approx_kl,264192,0.0028821248561143875,1775929340.9174697
train/approx_kl,270336,0.004512010607868433,1775929350.1726215
train/approx_kl,276480,0.004375408869236708,1775929360.2647386
train/approx_kl,282624,0.0055185663513839245,1775929369.8890202
train/approx_kl,288768,0.0041380152106285095,1775929379.4979255
train/approx_kl,294912,0.0036618534941226244,1775929388.9144995
train/approx_kl,299988,0.0029479358345270157,1775929492.49524
train/approx_kl,307200,0.004579943139106035,1775929503.5851214
train/approx_kl,313344,0.0033661730121821165,1775929513.2667725
train/approx_kl,319488,0.0040970370173454285,1775929522.6300182
train/approx_kl,325632,0.0038485766854137182,1775929532.2229006
train/approx_kl,331776,0.002595379715785384,1775929541.8860188
train/approx_kl,337920,0.0033282439690083265,1775929551.522325
train/approx_kl,344064,0.0024522992316633463,1775929561.1478648
train/approx_kl,349986,0.003486165776848793,1775929674.7160008
train/approx_kl,356352,0.0035643477458506823,1775929684.6357744
train/approx_kl,362496,0.004529407247900963,1775929693.9279974
train/approx_kl,368640,0.0030147682409733534,1775929703.4365437
train/approx_kl,374784,0.003368660807609558,1775929713.0890994
train/approx_kl,380928,0.003163658082485199,1775929722.3784873
train/approx_kl,387072,0.002537565538659692,1775929731.7829874
train/approx_kl,393216,0.0025232203770428896,1775929741.166524
train/approx_kl,399360,0.0037967143580317497,1775929750.606726
train/approx_kl,399984,0.004641348961740732,1775929846.6595812
train/approx_kl,411648,0.00316424947232008,1775929862.6716027
train/approx_kl,417792,0.0046511017717421055,1775929872.3025165
train/approx_kl,423936,0.004518235567957163,1775929881.7941513
train/approx_kl,430080,0.0045210630632936954,1775929891.5191085
train/approx_kl,436224,0.004044646397233009,1775929901.443367
train/approx_kl,442368,0.0033337094355374575,1775929910.9384522
train/approx_kl,448512,0.0043206047266721725,1775929920.8288612
train/approx_kl,449982,0.003958959598094225,1775930026.569498
train/approx_kl,460800,0.003542150603607297,1775930041.9490259
train/approx_kl,466944,0.0028558496851474047,1775930051.2933419
train/approx_kl,473088,0.003859687829390168,1775930060.2040892
train/approx_kl,479232,0.002803131937980652,1775930068.7405658
train/approx_kl,485376,0.0025620923843234777,1775930077.9093184
train/approx_kl,491520,0.002805022755637765,1775930087.977245
train/approx_kl,497664,0.004302327521145344,1775930098.1074188
train/approx_kl,499980,0.003617317648604512,1775930201.8221145
train/approx_kl,509952,0.0034741126000881195,1775930215.7739277
train/approx_kl,516096,0.002711811801418662,1775930225.6954632
train/approx_kl,522240,0.002965059131383896,1775930235.2181897
train/approx_kl,528384,0.0029092812910676003,1775930245.07744
train/approx_kl,534528,0.0025049070827662945,1775930255.2334616
train/approx_kl,540672,0.003065071301534772,1775930265.2364912
train/approx_kl,546816,0.003911526408046484,1775930274.9463584
train/approx_kl,549978,0.0035390863195061684,1775930377.8577046
train/approx_kl,559104,0.002261327113956213,1775930391.1320612
train/approx_kl,565248,0.0029146121814846992,1775930400.8662019
train/approx_kl,571392,0.0030541883315891027,1775930410.526288
train/approx_kl,577536,0.002214110689237714,1775930420.4806085
train/approx_kl,583680,0.002731564687564969,1775930430.0803335
train/approx_kl,589824,0.0019839720334857702,1775930440.139276
train/approx_kl,595968,0.002465279772877693,1775930449.9102647
train/approx_kl,599976,0.003736210986971855,1775930558.8642573
train/approx_kl,608256,0.0032457951456308365,1775930570.7071626
train/approx_kl,614400,0.0035934282932430506,1775930580.483985
train/approx_kl,620544,0.002890544943511486,1775930590.3749735
train/approx_kl,626688,0.0017672769026830792,1775930600.2498028
train/approx_kl,632832,0.0026650121435523033,1775930609.9907105
train/approx_kl,638976,0.0028028034139424562,1775930619.7994537
train/approx_kl,645120,0.0009720688103698194,1775930629.6052175
train/approx_kl,649974,0.00248857494443655,1775930733.7166946
train/approx_kl,657408,0.002084884559735656,1775930745.0888727
train/approx_kl,663552,0.0005440516979433596,1775930755.0033028
train/approx_kl,669696,0.0012297817738726735,1775930764.2423368
train/approx_kl,675840,0.0010477368487045169,1775930773.6690373
train/approx_kl,681984,0.0007767781498841941,1775930783.8066263
train/approx_kl,688128,0.00032023582025431097,1775930793.7695062
train/approx_kl,694272,0.00012371390766929835,1775930803.6865513
train/approx_kl,699972,2.54164551733993e-05,1775930908.9718912
train/clip_fraction,12288,0.09355469048023224,1775928437.425621
train/clip_fraction,18432,0.05830078199505806,1775928446.5846899
train/clip_fraction,24576,0.04016927257180214,1775928455.681504
train/clip_fraction,30720,0.05130208283662796,1775928464.5365784
train/clip_fraction,36864,0.04212239757180214,1775928473.9550886
train/clip_fraction,43008,0.03916015475988388,1775928483.9797585
train/clip_fraction,49152,0.03977864608168602,1775928492.1004727
train/clip_fraction,49998,0.02669270895421505,1775928602.713769
train/clip_fraction,61440,0.05410156399011612,1775928618.575694
train/clip_fraction,67584,0.03789062425494194,1775928628.3961773
train/clip_fraction,73728,0.03313802182674408,1775928638.288468
train/clip_fraction,79872,0.05097656324505806,1775928647.6401823
train/clip_fraction,86016,0.03610026091337204,1775928657.2321117
train/clip_fraction,92160,0.03528646007180214,1775928666.8017254
train/clip_fraction,98304,0.03326822817325592,1775928676.4217892
train/clip_fraction,99996,0.05530599132180214,1775928787.560774
train/clip_fraction,110592,0.03382161632180214,1775928802.847212
train/clip_fraction,116736,0.04192708432674408,1775928812.5598733
train/clip_fraction,122880,0.02942708320915699,1775928822.2168581
train/clip_fraction,129024,0.04358724132180214,1775928831.9551077
train/clip_fraction,135168,0.04046224057674408,1775928841.801168
train/clip_fraction,141312,0.03144531324505806,1775928851.545405
train/clip_fraction,147456,0.02701822854578495,1775928861.291131
train/clip_fraction,149994,0.04062499850988388,1775928965.3480706
train/clip_fraction,159744,0.037109375,1775928979.9047923
train/clip_fraction,165888,0.02688802033662796,1775928989.92392
train/clip_fraction,172032,0.05000000074505806,1775928999.8601735
train/clip_fraction,178176,0.04466145858168602,1775929009.7618024
train/clip_fraction,184320,0.029296875,1775929019.6722496
train/clip_fraction,190464,0.03167317807674408,1775929029.6186814
train/clip_fraction,196608,0.03997395932674408,1775929039.544698
train/clip_fraction,199992,0.04554036632180214,1775929143.3871243
train/clip_fraction,208896,0.0392252616584301,1775929156.090059
train/clip_fraction,215040,0.05488281324505806,1775929165.7338152
train/clip_fraction,221184,0.04453124850988388,1775929175.124472
train/clip_fraction,227328,0.03857421875,1775929184.8976872
train/clip_fraction,233472,0.03398437425494194,1775929194.559046
train/clip_fraction,239616,0.03551432117819786,1775929204.423475
train/clip_fraction,245760,0.02304687537252903,1775929214.1350346
train/clip_fraction,249990,0.02711588516831398,1775929318.8120983
train/clip_fraction,258048,0.03111979179084301,1775929330.586944
train/clip_fraction,264192,0.01591796800494194,1775929340.9174876
train/clip_fraction,270336,0.03789062425494194,1775929350.1726387
train/clip_fraction,276480,0.02457682229578495,1775929360.2647564
train/clip_fraction,282624,0.04664713516831398,1775929369.8890386
train/clip_fraction,288768,0.02867838554084301,1775929379.497942
train/clip_fraction,294912,0.02044270746409893,1775929388.9145172
train/clip_fraction,299988,0.03063151054084301,1775929492.4954875
train/clip_fraction,307200,0.02727864496409893,1775929503.585138
train/clip_fraction,313344,0.03014322929084301,1775929513.2667902
train/clip_fraction,319488,0.02727864496409893,1775929522.630036
train/clip_fraction,325632,0.03294270858168602,1775929532.2229261
train/clip_fraction,331776,0.01816406287252903,1775929541.8860357
train/clip_fraction,337920,0.012988281436264515,1775929551.5223424
train/clip_fraction,344064,0.011295572854578495,1775929561.1478832
train/clip_fraction,349986,0.02102864533662796,1775929674.7163572
train/clip_fraction,356352,0.02903645858168602,1775929684.6357908
train/clip_fraction,362496,0.0418294258415699,1775929693.928014
train/clip_fraction,368640,0.01572265662252903,1775929703.4365604
train/clip_fraction,374784,0.02112630195915699,1775929713.0891166
train/clip_fraction,380928,0.02506510354578495,1775929722.3785052
train/clip_fraction,387072,0.02578124962747097,1775929731.7830036
train/clip_fraction,393216,0.01708984375,1775929741.1665401
train/clip_fraction,399360,0.03378906100988388,1775929750.6067433
train/clip_fraction,399984,0.0372721366584301,1775929846.6598728
train/clip_fraction,411648,0.013216146267950535,1775929862.6716247
train/clip_fraction,417792,0.03896484524011612,1775929872.3025343
train/clip_fraction,423936,0.03733723983168602,1775929881.7941685
train/clip_fraction,430080,0.03466796875,1775929891.5191252
train/clip_fraction,436224,0.03102213516831398,1775929901.4433925
train/clip_fraction,442368,0.01803385466337204,1775929910.9384687
train/clip_fraction,448512,0.02011718787252903,1775929920.8288794
train/clip_fraction,449982,0.02421874925494194,1775930026.569782
train/clip_fraction,460800,0.02093098871409893,1775930041.949045
train/clip_fraction,466944,0.015104166232049465,1775930051.293358
train/clip_fraction,473088,0.02128906175494194,1775930060.204106
train/clip_fraction,479232,0.0063151041977107525,1775930068.7405834
train/clip_fraction,485376,0.0107421875,1775930077.909335
train/clip_fraction,491520,0.01425781287252903,1775930087.9772654
train/clip_fraction,497664,0.03554687649011612,1775930098.1074367
train/clip_fraction,499980,0.02249348908662796,1775930201.822443
train/clip_fraction,509952,0.02968749962747097,1775930215.7739456
train/clip_fraction,516096,0.01295572891831398,1775930225.6954815
train/clip_fraction,522240,0.01207682304084301,1775930235.2182076
train/clip_fraction,528384,0.01197916641831398,1775930245.0774581
train/clip_fraction,534528,0.0060221352614462376,1775930255.2334778
train/clip_fraction,540672,0.01344401016831398,1775930265.2365086
train/clip_fraction,546816,0.02565104141831398,1775930274.9463754
train/clip_fraction,549978,0.03024088591337204,1775930377.858114
train/clip_fraction,559104,0.010416666977107525,1775930391.1320782
train/clip_fraction,565248,0.01774088479578495,1775930400.8662183
train/clip_fraction,571392,0.01500651054084301,1775930410.5263064
train/clip_fraction,577536,0.01393229141831398,1775930420.480626
train/clip_fraction,583680,0.0040039061568677425,1775930430.080351
train/clip_fraction,589824,0.004101562313735485,1775930440.1392937
train/clip_fraction,595968,0.008821615017950535,1775930449.910284
train/clip_fraction,599976,0.02363281324505806,1775930558.86448
train/clip_fraction,608256,0.0076497397385537624,1775930570.707179
train/clip_fraction,614400,0.014713541604578495,1775930580.4840028
train/clip_fraction,620544,0.007617187686264515,1775930590.3749902
train/clip_fraction,626688,0.002018229104578495,1775930600.2498193
train/clip_fraction,632832,0.0028320313431322575,1775930609.9907289
train/clip_fraction,638976,0.008593750186264515,1775930619.799471
train/clip_fraction,645120,3.255208503105678e-05,1775930629.6052346
train/clip_fraction,649974,0.007389322854578495,1775930733.716944
train/clip_fraction,657408,0.002018229104578495,1775930745.0889049
train/clip_fraction,663552,0.00042317708721384406,1775930755.0033197
train/clip_fraction,669696,0.0006835937383584678,1775930764.2423546
train/clip_fraction,675840,0.0,1775930773.669054
train/clip_fraction,681984,3.255208503105678e-05,1775930783.8066435
train/clip_fraction,688128,0.0,1775930793.769523
train/clip_fraction,694272,0.0,1775930803.6865683
train/clip_fraction,699972,0.0,1775930908.9721723
train/clip_range,12288,0.20000000298023224,1775928437.425637
train/clip_range,18432,0.20000000298023224,1775928446.5847044
train/clip_range,24576,0.20000000298023224,1775928455.6815186
train/clip_range,30720,0.20000000298023224,1775928464.536593
train/clip_range,36864,0.20000000298023224,1775928473.9551036
train/clip_range,43008,0.20000000298023224,1775928483.9797733
train/clip_range,49152,0.20000000298023224,1775928492.100488
train/clip_range,49998,0.20000000298023224,1775928602.7139916
train/clip_range,61440,0.20000000298023224,1775928618.5757086
train/clip_range,67584,0.20000000298023224,1775928628.3961916
train/clip_range,73728,0.20000000298023224,1775928638.2884839
train/clip_range,79872,0.20000000298023224,1775928647.6401966
train/clip_range,86016,0.20000000298023224,1775928657.2321267
train/clip_range,92160,0.20000000298023224,1775928666.80174
train/clip_range,98304,0.20000000298023224,1775928676.4218147
train/clip_range,99996,0.20000000298023224,1775928787.561116
train/clip_range,110592,0.20000000298023224,1775928802.8472264
train/clip_range,116736,0.20000000298023224,1775928812.5598876
train/clip_range,122880,0.20000000298023224,1775928822.2168727
train/clip_range,129024,0.20000000298023224,1775928831.9551227
train/clip_range,135168,0.20000000298023224,1775928841.8011827
train/clip_range,141312,0.20000000298023224,1775928851.5454185
train/clip_range,147456,0.20000000298023224,1775928861.2911458
train/clip_range,149994,0.20000000298023224,1775928965.3483765
train/clip_range,159744,0.20000000298023224,1775928979.904808
train/clip_range,165888,0.20000000298023224,1775928989.9239345
train/clip_range,172032,0.20000000298023224,1775928999.860188
train/clip_range,178176,0.20000000298023224,1775929009.7618165
train/clip_range,184320,0.20000000298023224,1775929019.6722658
train/clip_range,190464,0.20000000298023224,1775929029.618705
train/clip_range,196608,0.20000000298023224,1775929039.5447128
train/clip_range,199992,0.20000000298023224,1775929143.387352
train/clip_range,208896,0.20000000298023224,1775929156.0900736
train/clip_range,215040,0.20000000298023224,1775929165.7338355
train/clip_range,221184,0.20000000298023224,1775929175.1244864
train/clip_range,227328,0.20000000298023224,1775929184.8977017
train/clip_range,233472,0.20000000298023224,1775929194.5590606
train/clip_range,239616,0.20000000298023224,1775929204.4234898
train/clip_range,245760,0.20000000298023224,1775929214.1350484
train/clip_range,249990,0.20000000298023224,1775929318.812378
train/clip_range,258048,0.20000000298023224,1775929330.5869591
train/clip_range,264192,0.20000000298023224,1775929340.9175024
train/clip_range,270336,0.20000000298023224,1775929350.1726527
train/clip_range,276480,0.20000000298023224,1775929360.2647724
train/clip_range,282624,0.20000000298023224,1775929369.889054
train/clip_range,288768,0.20000000298023224,1775929379.4979558
train/clip_range,294912,0.20000000298023224,1775929388.9145315
train/clip_range,299988,0.20000000298023224,1775929492.4957268
train/clip_range,307200,0.20000000298023224,1775929503.5851526
train/clip_range,313344,0.20000000298023224,1775929513.266805
train/clip_range,319488,0.20000000298023224,1775929522.6300514
train/clip_range,325632,0.20000000298023224,1775929532.2229476
train/clip_range,331776,0.20000000298023224,1775929541.8860497
train/clip_range,337920,0.20000000298023224,1775929551.5223575
train/clip_range,344064,0.20000000298023224,1775929561.147899
train/clip_range,349986,0.20000000298023224,1775929674.7166126
train/clip_range,356352,0.20000000298023224,1775929684.6358047
train/clip_range,362496,0.20000000298023224,1775929693.928028
train/clip_range,368640,0.20000000298023224,1775929703.436575
train/clip_range,374784,0.20000000298023224,1775929713.0891316
train/clip_range,380928,0.20000000298023224,1775929722.3785205
train/clip_range,387072,0.20000000298023224,1775929731.7830176
train/clip_range,393216,0.20000000298023224,1775929741.1665542
train/clip_range,399360,0.20000000298023224,1775929750.6067574
train/clip_range,399984,0.20000000298023224,1775929846.660099
train/clip_range,411648,0.20000000298023224,1775929862.6716402
train/clip_range,417792,0.20000000298023224,1775929872.302549
train/clip_range,423936,0.20000000298023224,1775929881.794183
train/clip_range,430080,0.20000000298023224,1775929891.5191395
train/clip_range,436224,0.20000000298023224,1775929901.4434164
train/clip_range,442368,0.20000000298023224,1775929910.9384823
train/clip_range,448512,0.20000000298023224,1775929920.8288937
train/clip_range,449982,0.20000000298023224,1775930026.5700517
train/clip_range,460800,0.20000000298023224,1775930041.9490607
train/clip_range,466944,0.20000000298023224,1775930051.2933722
train/clip_range,473088,0.20000000298023224,1775930060.2041206
train/clip_range,479232,0.20000000298023224,1775930068.7405982
train/clip_range,485376,0.20000000298023224,1775930077.9093494
train/clip_range,491520,0.20000000298023224,1775930087.9772818
train/clip_range,497664,0.20000000298023224,1775930098.1074514
train/clip_range,499980,0.20000000298023224,1775930201.8226998
train/clip_range,509952,0.20000000298023224,1775930215.7739604
train/clip_range,516096,0.20000000298023224,1775930225.6954968
train/clip_range,522240,0.20000000298023224,1775930235.2182226
train/clip_range,528384,0.20000000298023224,1775930245.077473
train/clip_range,534528,0.20000000298023224,1775930255.2334921
train/clip_range,540672,0.20000000298023224,1775930265.2365236
train/clip_range,546816,0.20000000298023224,1775930274.9463904
train/clip_range,549978,0.20000000298023224,1775930377.8583088
train/clip_range,559104,0.20000000298023224,1775930391.1320922
train/clip_range,565248,0.20000000298023224,1775930400.8662329
train/clip_range,571392,0.20000000298023224,1775930410.5263216
train/clip_range,577536,0.20000000298023224,1775930420.4806414
train/clip_range,583680,0.20000000298023224,1775930430.080366
train/clip_range,589824,0.20000000298023224,1775930440.1393092
train/clip_range,595968,0.20000000298023224,1775930449.9102993
train/clip_range,599976,0.20000000298023224,1775930558.8647385
train/clip_range,608256,0.20000000298023224,1775930570.7071931
train/clip_range,614400,0.20000000298023224,1775930580.4840174
train/clip_range,620544,0.20000000298023224,1775930590.3750045
train/clip_range,626688,0.20000000298023224,1775930600.249834
train/clip_range,632832,0.20000000298023224,1775930609.990744
train/clip_range,638976,0.20000000298023224,1775930619.7994852
train/clip_range,645120,0.20000000298023224,1775930629.6052492
train/clip_range,649974,0.20000000298023224,1775930733.7172182
train/clip_range,657408,0.20000000298023224,1775930745.0889223
train/clip_range,663552,0.20000000298023224,1775930755.0033343
train/clip_range,669696,0.20000000298023224,1775930764.2423697
train/clip_range,675840,0.20000000298023224,1775930773.6690683
train/clip_range,681984,0.20000000298023224,1775930783.8066583
train/clip_range,688128,0.20000000298023224,1775930793.7695372
train/clip_range,694272,0.20000000298023224,1775930803.6865826
train/clip_range,699972,0.20000000298023224,1775930908.972452
train/entropy_loss,12288,-1.3288599252700806,1775928437.4256513
train/entropy_loss,18432,-1.2734285593032837,1775928446.5847173
train/entropy_loss,24576,-1.2081170082092285,1775928455.681532
train/entropy_loss,30720,-1.1902698278427124,1775928464.5366063
train/entropy_loss,36864,-1.1477187871932983,1775928473.9551167
train/entropy_loss,43008,-1.1153422594070435,1775928483.979786
train/entropy_loss,49152,-1.0993062257766724,1775928492.1005006
train/entropy_loss,49998,-1.0915751457214355,1775928602.7142897
train/entropy_loss,61440,-1.064386010169983,1775928618.5757217
train/entropy_loss,67584,-1.0737357139587402,1775928628.3962042
train/entropy_loss,73728,-1.0567526817321777,1775928638.288498
train/entropy_loss,79872,-1.0360687971115112,1775928647.64021
train/entropy_loss,86016,-1.0030146837234497,1775928657.23214
train/entropy_loss,92160,-1.012412667274475,1775928666.8017538
train/entropy_loss,98304,-0.9992544651031494,1775928676.4218369
train/entropy_loss,99996,-0.9820642471313477,1775928787.5613847
train/entropy_loss,110592,-0.979468822479248,1775928802.847239
train/entropy_loss,116736,-0.9763375520706177,1775928812.5599005
train/entropy_loss,122880,-0.9759640693664551,1775928822.2168858
train/entropy_loss,129024,-0.9511500000953674,1775928831.955136
train/entropy_loss,135168,-0.9524357318878174,1775928841.8011959
train/entropy_loss,141312,-0.9042968153953552,1775928851.5454314
train/entropy_loss,147456,-0.9083791375160217,1775928861.2911584
train/entropy_loss,149994,-0.9531323909759521,1775928965.348656
train/entropy_loss,159744,-0.9334086775779724,1775928979.9048212
train/entropy_loss,165888,-0.946739912033081,1775928989.9239476
train/entropy_loss,172032,-0.946845531463623,1775928999.860201
train/entropy_loss,178176,-0.9149391055107117,1775929009.7618294
train/entropy_loss,184320,-0.88868248462677,1775929019.6722794
train/entropy_loss,190464,-0.9206181168556213,1775929029.6187265
train/entropy_loss,196608,-0.9130498766899109,1775929039.5447254
train/entropy_loss,199992,-0.8992587327957153,1775929143.3876607
train/entropy_loss,208896,-0.9232597947120667,1775929156.0900867
train/entropy_loss,215040,-0.9135597348213196,1775929165.7338498
train/entropy_loss,221184,-0.9036334753036499,1775929175.1244988
train/entropy_loss,227328,-0.9009784460067749,1775929184.8977149
train/entropy_loss,233472,-0.8700252175331116,1775929194.5590737
train/entropy_loss,239616,-0.8627049922943115,1775929204.4235032
train/entropy_loss,245760,-0.8672946691513062,1775929214.135061
train/entropy_loss,249990,-0.9007510542869568,1775929318.8126101
train/entropy_loss,258048,-0.857348620891571,1775929330.586972
train/entropy_loss,264192,-0.8456818461418152,1775929340.9175155
train/entropy_loss,270336,-0.8593816161155701,1775929350.1726656
train/entropy_loss,276480,-0.8614514470100403,1775929360.264786
train/entropy_loss,282624,-0.8619514107704163,1775929369.8890674
train/entropy_loss,288768,-0.8575029969215393,1775929379.497969
train/entropy_loss,294912,-0.8606547117233276,1775929388.9145997
train/entropy_loss,299988,-0.8409726023674011,1775929492.49596
train/entropy_loss,307200,-0.8426492810249329,1775929503.5851653
train/entropy_loss,313344,-0.8500445485115051,1775929513.2668188
train/entropy_loss,319488,-0.8420836329460144,1775929522.630064
train/entropy_loss,325632,-0.8412880301475525,1775929532.222968
train/entropy_loss,331776,-0.8317170143127441,1775929541.8860624
train/entropy_loss,337920,-0.8385963439941406,1775929551.5223708
train/entropy_loss,344064,-0.83867347240448,1775929561.147913
train/entropy_loss,349986,-0.8306814432144165,1775929674.716852
train/entropy_loss,356352,-0.8210609555244446,1775929684.6358178
train/entropy_loss,362496,-0.820336103439331,1775929693.9280407
train/entropy_loss,368640,-0.8504694104194641,1775929703.4365876
train/entropy_loss,374784,-0.8281862139701843,1775929713.0891445
