tag,step,value,wall_time
train/approx_kl,389120,0.003841868368908763,1774781761.077047
train/approx_kl,393216,0.001235246891155839,1774781768.9430528
train/approx_kl,397312,0.002642193343490362,1774781775.9527583
train/approx_kl,400000,0.0007446409435942769,1774781786.5851715
train/approx_kl,405504,0.0026849103160202503,1774781795.8453662
train/approx_kl,409600,0.0019222612027078867,1774781802.928694
train/approx_kl,413696,0.0010698104742914438,1774781809.900576
train/approx_kl,417792,0.0026112173218280077,1774781816.6312814
train/approx_kl,421888,0.0020021777600049973,1774781824.0056937
train/approx_kl,425984,0.0024736502673476934,1774781832.5282342
train/approx_kl,430080,0.002315191552042961,1774781840.3292449
train/approx_kl,434176,0.0009108626400120556,1774781847.972856
train/approx_kl,438272,0.00043260157690383494,1774781855.268804
train/approx_kl,442368,0.0008971689967438579,1774781862.573861
train/approx_kl,446464,0.0005164966569282115,1774781870.365787
train/approx_kl,450000,0.0003130558179691434,1774781882.2437503
train/approx_kl,454656,0.0010213039349764585,1774781890.6620426
train/approx_kl,458752,0.0004064773675054312,1774781898.0981348
train/approx_kl,462848,0.000339419930242002,1774781905.7730665
train/approx_kl,466944,0.00027630035765469074,1774781912.9539855
train/approx_kl,471040,0.0004449856060091406,1774781920.190545
train/approx_kl,475136,0.0003387671313248575,1774781927.6934934
train/approx_kl,479232,0.00011886172433150932,1774781935.1573496
train/approx_kl,483328,5.5876385886222124e-05,1774781942.474953
train/approx_kl,487424,3.766013105632737e-05,1774781949.5862994
train/approx_kl,491520,2.4227076210081577e-05,1774781957.380708
train/approx_kl,495616,4.750101652462035e-06,1774781965.0482588
train/approx_kl,499712,3.70322959497571e-06,1774781971.9407146
train/approx_kl,500000,3.308741725049913e-08,1774781979.365678
train/clip_fraction,8192,0.0400390625,1774781038.1284275
train/clip_fraction,12288,0.04726562649011612,1774781046.0828667
train/clip_fraction,16384,0.03701172024011612,1774781053.7152493
train/clip_fraction,20480,0.02480468712747097,1774781061.0955448
train/clip_fraction,24576,0.02153320237994194,1774781068.6065123
train/clip_fraction,28672,0.02260742150247097,1774781076.1815286
train/clip_fraction,32768,0.05073242262005806,1774781083.7168653
train/clip_fraction,36864,0.01015624962747097,1774781091.2785141
train/clip_fraction,40960,0.009814453311264515,1774781098.9441073
train/clip_fraction,45056,0.04062499850988388,1774781105.8170676
train/clip_fraction,49152,0.02006835862994194,1774781112.7795289
train/clip_fraction,50000,0.01811523362994194,1774781121.2327988
train/clip_fraction,57344,0.02534179762005806,1774781132.8640625
train/clip_fraction,61440,0.0234375,1774781140.0670195
train/clip_fraction,65536,0.02094726637005806,1774781147.773952
train/clip_fraction,69632,0.005322265438735485,1774781155.4299293
train/clip_fraction,73728,0.01938476599752903,1774781163.2072246
train/clip_fraction,77824,0.02543945237994194,1774781170.4965835
train/clip_fraction,81920,0.01352539099752903,1774781178.292557
train/clip_fraction,86016,0.01040039025247097,1774781185.5227342
train/clip_fraction,90112,0.02011718787252903,1774781192.4336743
train/clip_fraction,94208,0.02446288987994194,1774781199.8689446
train/clip_fraction,98304,0.02866210974752903,1774781206.8510044
train/clip_fraction,100000,0.01694335974752903,1774781216.7335598
train/clip_fraction,106496,0.02177734300494194,1774781226.9062815
train/clip_fraction,110592,0.01547851599752903,1774781233.9870963
train/clip_fraction,114688,0.013476562686264515,1774781240.861855
train/clip_fraction,118784,0.015380859375,1774781248.025151
train/clip_fraction,122880,0.02822265587747097,1774781255.409976
train/clip_fraction,126976,0.01059570349752903,1774781263.3195922
train/clip_fraction,131072,0.028076171875,1774781271.6305218
train/clip_fraction,135168,0.02373046800494194,1774781279.1206942
train/clip_fraction,139264,0.03242187574505806,1774781286.3423822
train/clip_fraction,143360,0.04560546949505806,1774781293.78485
train/clip_fraction,147456,0.05434570461511612,1774781300.8476005
train/clip_fraction,150000,0.037841796875,1774781311.0952954
train/clip_fraction,155648,0.02329101599752903,1774781320.090822
train/clip_fraction,159744,0.01499023474752903,1774781327.0419157
train/clip_fraction,163840,0.01767578162252903,1774781333.772183
train/clip_fraction,167936,0.02504882775247097,1774781341.110564
train/clip_fraction,172032,0.015332031063735485,1774781348.8057868
train/clip_fraction,176128,0.015625,1774781356.4334226
train/clip_fraction,180224,0.010937499813735485,1774781363.4628315
train/clip_fraction,184320,0.013867187313735485,1774781371.2191327
train/clip_fraction,188416,0.012939453125,1774781378.3117301
train/clip_fraction,192512,0.014843749813735485,1774781385.3743992
train/clip_fraction,196608,0.014892578125,1774781392.533734
train/clip_fraction,200000,0.01401367224752903,1774781403.6767318
train/clip_fraction,204800,0.02060546912252903,1774781411.3333225
train/clip_fraction,208896,0.01870117150247097,1774781417.8557026
train/clip_fraction,212992,0.02167968824505806,1774781424.2268035
train/clip_fraction,217088,0.02841796912252903,1774781430.794594
train/clip_fraction,221184,0.03281249850988388,1774781438.0756972
train/clip_fraction,225280,0.0042968750931322575,1774781445.843082
train/clip_fraction,229376,0.01113281212747097,1774781452.97865
train/clip_fraction,233472,0.02207031287252903,1774781460.8278422
train/clip_fraction,237568,0.04086913913488388,1774781468.014257
train/clip_fraction,241664,0.03193359449505806,1774781475.5289943
train/clip_fraction,245760,0.0059570311568677425,1774781482.939081
train/clip_fraction,249856,0.011767578311264515,1774781490.3702374
train/clip_fraction,250000,0.008593750186264515,1774781497.8265498
train/clip_fraction,258048,0.00815429724752903,1774781511.0060287
train/clip_fraction,262144,0.015087890438735485,1774781518.257495
train/clip_fraction,266240,0.010498046875,1774781526.4815617
train/clip_fraction,270336,0.02055663987994194,1774781533.3484268
train/clip_fraction,274432,0.01596679724752903,1774781540.6291506
train/clip_fraction,278528,0.03046875074505806,1774781548.284411
train/clip_fraction,282624,0.01699218712747097,1774781555.6826742
train/clip_fraction,286720,0.03120117262005806,1774781563.4194186
train/clip_fraction,290816,0.031005859375,1774781571.1067946
train/clip_fraction,294912,0.005078124813735485,1774781578.5799992
train/clip_fraction,299008,0.02773437462747097,1774781586.3421855
train/clip_fraction,300000,0.007275390438735485,1774781594.355832
train/clip_fraction,307200,0.03032226487994194,1774781606.136993
train/clip_fraction,311296,0.007128906436264515,1774781613.5900397
train/clip_fraction,315392,0.0069335936568677425,1774781621.12383
train/clip_fraction,319488,0.01904296875,1774781628.5390615
train/clip_fraction,323584,0.00732421875,1774781635.4719718
train/clip_fraction,327680,0.03378906100988388,1774781642.5237293
train/clip_fraction,331776,0.01948242262005806,1774781650.185172
train/clip_fraction,335872,0.0049804686568677425,1774781657.9189866
train/clip_fraction,339968,0.0031250000465661287,1774781665.374491
train/clip_fraction,344064,0.012451171875,1774781673.036522
train/clip_fraction,348160,0.00019531250291038305,1774781680.3715222
train/clip_fraction,350000,0.014355468563735485,1774781690.2250235
train/clip_fraction,356352,0.01923828199505806,1774781701.1958027
train/clip_fraction,360448,0.0047363280318677425,1774781708.7579076
train/clip_fraction,364544,0.010449218563735485,1774781716.3916588
train/clip_fraction,368640,0.01503906212747097,1774781723.41814
train/clip_fraction,372736,0.0062500000931322575,1774781731.3128958
train/clip_fraction,376832,0.0,1774781739.3132992
train/clip_fraction,380928,0.013134765438735485,1774781746.805059
train/clip_fraction,385024,0.0015625000232830644,1774781754.0024984
train/clip_fraction,389120,0.008007812313735485,1774781761.0770638
train/clip_fraction,393216,0.0008300781482830644,1774781768.9430695
train/clip_fraction,397312,0.0027343749534338713,1774781775.952776
train/clip_fraction,400000,0.0,1774781786.5854266
train/clip_fraction,405504,0.005078124813735485,1774781795.8453844
train/clip_fraction,409600,0.0013183593982830644,1774781802.9287107
train/clip_fraction,413696,0.0,1774781809.9005923
train/clip_fraction,417792,0.01035156287252903,1774781816.6312976
train/clip_fraction,421888,9.765625145519152e-05,1774781824.0057251
train/clip_fraction,425984,0.0076660155318677425,1774781832.5282514
train/clip_fraction,430080,0.0017578124534338713,1774781840.3292615
train/clip_fraction,434176,4.882812572759576e-05,1774781847.9728734
train/clip_fraction,438272,0.0,1774781855.2688322
train/clip_fraction,442368,0.0,1774781862.5738776
train/clip_fraction,446464,0.0,1774781870.365803
train/clip_fraction,450000,0.0,1774781882.243995
train/clip_fraction,454656,4.882812572759576e-05,1774781890.66206
train/clip_fraction,458752,0.0,1774781898.098151
train/clip_fraction,462848,0.0,1774781905.773083
train/clip_fraction,466944,0.0,1774781912.9540124
train/clip_fraction,471040,0.0,1774781920.190561
train/clip_fraction,475136,0.0,1774781927.6935093
train/clip_fraction,479232,0.0,1774781935.1573658
train/clip_fraction,483328,0.0,1774781942.474971
train/clip_fraction,487424,0.0,1774781949.586317
train/clip_fraction,491520,0.0,1774781957.380726
train/clip_fraction,495616,0.0,1774781965.0482779
train/clip_fraction,499712,0.0,1774781971.9407313
train/clip_fraction,500000,0.0,1774781979.3659596
train/clip_range,8192,0.20000000298023224,1774781038.1284428
train/clip_range,12288,0.20000000298023224,1774781046.0828815
train/clip_range,16384,0.20000000298023224,1774781053.7152638
train/clip_range,20480,0.20000000298023224,1774781061.0955594
train/clip_range,24576,0.20000000298023224,1774781068.6065261
train/clip_range,28672,0.20000000298023224,1774781076.181543
train/clip_range,32768,0.20000000298023224,1774781083.7168798
train/clip_range,36864,0.20000000298023224,1774781091.2785285
train/clip_range,40960,0.20000000298023224,1774781098.9441214
train/clip_range,45056,0.20000000298023224,1774781105.8170817
train/clip_range,49152,0.20000000298023224,1774781112.7795434
train/clip_range,50000,0.20000000298023224,1774781121.2330165
train/clip_range,57344,0.20000000298023224,1774781132.8640764
train/clip_range,61440,0.20000000298023224,1774781140.0670335
train/clip_range,65536,0.20000000298023224,1774781147.773977
train/clip_range,69632,0.20000000298023224,1774781155.4299443
train/clip_range,73728,0.20000000298023224,1774781163.2072396
train/clip_range,77824,0.20000000298023224,1774781170.4965975
train/clip_range,81920,0.20000000298023224,1774781178.2925715
train/clip_range,86016,0.20000000298023224,1774781185.5227485
train/clip_range,90112,0.20000000298023224,1774781192.4336884
train/clip_range,94208,0.20000000298023224,1774781199.8689587
train/clip_range,98304,0.20000000298023224,1774781206.851018
train/clip_range,100000,0.20000000298023224,1774781216.7338169
train/clip_range,106496,0.20000000298023224,1774781226.9062955
train/clip_range,110592,0.20000000298023224,1774781233.9871101
train/clip_range,114688,0.20000000298023224,1774781240.8618689
train/clip_range,118784,0.20000000298023224,1774781248.025166
train/clip_range,122880,0.20000000298023224,1774781255.4099982
train/clip_range,126976,0.20000000298023224,1774781263.3196063
train/clip_range,131072,0.20000000298023224,1774781271.6305358
train/clip_range,135168,0.20000000298023224,1774781279.120717
train/clip_range,139264,0.20000000298023224,1774781286.342397
train/clip_range,143360,0.20000000298023224,1774781293.7848642
train/clip_range,147456,0.20000000298023224,1774781300.847614
train/clip_range,150000,0.20000000298023224,1774781311.0955265
train/clip_range,155648,0.20000000298023224,1774781320.0908368
train/clip_range,159744,0.20000000298023224,1774781327.04193
train/clip_range,163840,0.20000000298023224,1774781333.7721968
train/clip_range,167936,0.20000000298023224,1774781341.1105788
train/clip_range,172032,0.20000000298023224,1774781348.8058014
train/clip_range,176128,0.20000000298023224,1774781356.4334364
train/clip_range,180224,0.20000000298023224,1774781363.4628458
train/clip_range,184320,0.20000000298023224,1774781371.2191458
train/clip_range,188416,0.20000000298023224,1774781378.3117447
train/clip_range,192512,0.20000000298023224,1774781385.374415
train/clip_range,196608,0.20000000298023224,1774781392.5337486
train/clip_range,200000,0.20000000298023224,1774781403.677004
train/clip_range,204800,0.20000000298023224,1774781411.3333364
train/clip_range,208896,0.20000000298023224,1774781417.8557167
train/clip_range,212992,0.20000000298023224,1774781424.2268174
train/clip_range,217088,0.20000000298023224,1774781430.7946084
train/clip_range,221184,0.20000000298023224,1774781438.075716
train/clip_range,225280,0.20000000298023224,1774781445.8430965
train/clip_range,229376,0.20000000298023224,1774781452.9786649
train/clip_range,233472,0.20000000298023224,1774781460.8278565
train/clip_range,237568,0.20000000298023224,1774781468.0142708
train/clip_range,241664,0.20000000298023224,1774781475.5290086
train/clip_range,245760,0.20000000298023224,1774781482.9390948
train/clip_range,249856,0.20000000298023224,1774781490.3702514
train/clip_range,250000,0.20000000298023224,1774781497.8267996
train/clip_range,258048,0.20000000298023224,1774781511.006043
train/clip_range,262144,0.20000000298023224,1774781518.2575097
train/clip_range,266240,0.20000000298023224,1774781526.4815755
train/clip_range,270336,0.20000000298023224,1774781533.3484411
train/clip_range,274432,0.20000000298023224,1774781540.6291647
train/clip_range,278528,0.20000000298023224,1774781548.284425
train/clip_range,282624,0.20000000298023224,1774781555.6826885
train/clip_range,286720,0.20000000298023224,1774781563.4194329
train/clip_range,290816,0.20000000298023224,1774781571.1068087
train/clip_range,294912,0.20000000298023224,1774781578.5800123
train/clip_range,299008,0.20000000298023224,1774781586.342199
train/clip_range,300000,0.20000000298023224,1774781594.3562555
train/clip_range,307200,0.20000000298023224,1774781606.1370087
train/clip_range,311296,0.20000000298023224,1774781613.5900545
train/clip_range,315392,0.20000000298023224,1774781621.123844
train/clip_range,319488,0.20000000298023224,1774781628.5390754
train/clip_range,323584,0.20000000298023224,1774781635.4719856
train/clip_range,327680,0.20000000298023224,1774781642.5237436
train/clip_range,331776,0.20000000298023224,1774781650.185186
train/clip_range,335872,0.20000000298023224,1774781657.9189994
train/clip_range,339968,0.20000000298023224,1774781665.3745053
train/clip_range,344064,0.20000000298023224,1774781673.0365362
train/clip_range,348160,0.20000000298023224,1774781680.3715365
train/clip_range,350000,0.20000000298023224,1774781690.2252915
train/clip_range,356352,0.20000000298023224,1774781701.1958163
train/clip_range,360448,0.20000000298023224,1774781708.757922
train/clip_range,364544,0.20000000298023224,1774781716.391673
train/clip_range,368640,0.20000000298023224,1774781723.4181535
train/clip_range,372736,0.20000000298023224,1774781731.3129094
train/clip_range,376832,0.20000000298023224,1774781739.3133142
train/clip_range,380928,0.20000000298023224,1774781746.8050823
train/clip_range,385024,0.20000000298023224,1774781754.0025127
train/clip_range,389120,0.20000000298023224,1774781761.0770772
train/clip_range,393216,0.20000000298023224,1774781768.9430842
train/clip_range,397312,0.20000000298023224,1774781775.95279
train/clip_range,400000,0.20000000298023224,1774781786.5856564
train/clip_range,405504,0.20000000298023224,1774781795.8453999
train/clip_range,409600,0.20000000298023224,1774781802.9287245
train/clip_range,413696,0.20000000298023224,1774781809.9006062
train/clip_range,417792,0.20000000298023224,1774781816.6313114
train/clip_range,421888,0.20000000298023224,1774781824.0057495
train/clip_range,425984,0.20000000298023224,1774781832.5282664
train/clip_range,430080,0.20000000298023224,1774781840.3292754
train/clip_range,434176,0.20000000298023224,1774781847.9728878
train/clip_range,438272,0.20000000298023224,1774781855.2688546
train/clip_range,442368,0.20000000298023224,1774781862.5738912
train/clip_range,446464,0.20000000298023224,1774781870.3658166
train/clip_range,450000,0.20000000298023224,1774781882.244242
train/clip_range,454656,0.20000000298023224,1774781890.6620753
train/clip_range,458752,0.20000000298023224,1774781898.098165
train/clip_range,462848,0.20000000298023224,1774781905.7730968
train/clip_range,466944,0.20000000298023224,1774781912.9540274
train/clip_range,471040,0.20000000298023224,1774781920.1905751
train/clip_range,475136,0.20000000298023224,1774781927.6935236
train/clip_range,479232,0.20000000298023224,1774781935.1573803
train/clip_range,483328,0.20000000298023224,1774781942.4749858
train/clip_range,487424,0.20000000298023224,1774781949.586331
train/clip_range,491520,0.20000000298023224,1774781957.3807406
train/clip_range,495616,0.20000000298023224,1774781965.0482929
train/clip_range,499712,0.20000000298023224,1774781971.940745
train/clip_range,500000,0.20000000298023224,1774781979.366236
train/entropy_loss,8192,-1.5954285860061646,1774781038.1284556
train/entropy_loss,12288,-1.540091872215271,1774781046.0828946
train/entropy_loss,16384,-1.4935818910598755,1774781053.715277
train/entropy_loss,20480,-1.5018794536590576,1774781061.0955718
train/entropy_loss,24576,-1.47084641456604,1774781068.6065385
train/entropy_loss,28672,-1.4501054286956787,1774781076.181556
train/entropy_loss,32768,-1.4129443168640137,1774781083.716893
train/entropy_loss,36864,-1.3840813636779785,1774781091.2785408
train/entropy_loss,40960,-1.4123479127883911,1774781098.944134
train/entropy_loss,45056,-1.4280611276626587,1774781105.8170938
train/entropy_loss,49152,-1.422011375427246,1774781112.779556
train/entropy_loss,50000,-1.4442952871322632,1774781121.2332625
train/entropy_loss,57344,-1.4256609678268433,1774781132.8640888
train/entropy_loss,61440,-1.428481101989746,1774781140.0670455
train/entropy_loss,65536,-1.4613077640533447,1774781147.7739983
train/entropy_loss,69632,-1.4436076879501343,1774781155.4299572
train/entropy_loss,73728,-1.4586659669876099,1774781163.2072527
train/entropy_loss,77824,-1.4768874645233154,1774781170.4966097
train/entropy_loss,81920,-1.4798054695129395,1774781178.2925847
train/entropy_loss,86016,-1.4770039319992065,1774781185.5227609
train/entropy_loss,90112,-1.4670482873916626,1774781192.4337008
train/entropy_loss,94208,-1.4617758989334106,1774781199.8689709
train/entropy_loss,98304,-1.4456006288528442,1774781206.8510308
train/entropy_loss,100000,-1.4097861051559448,1774781216.734064
train/entropy_loss,106496,-1.3979383707046509,1774781226.906308
train/entropy_loss,110592,-1.3878793716430664,1774781233.9871225
train/entropy_loss,114688,-1.3514636754989624,1774781240.861882
train/entropy_loss,118784,-1.368167757987976,1774781248.0251794
train/entropy_loss,122880,-1.375368356704712,1774781255.4100173
train/entropy_loss,126976,-1.3750183582305908,1774781263.3196187
train/entropy_loss,131072,-1.381779670715332,1774781271.630549
