tag,step,value,wall_time
time/fps,964608,518.0,1775504024.0841653
time/fps,970752,518.0,1775504033.552776
time/fps,976896,519.0,1775504042.997234
time/fps,983040,520.0,1775504052.5572143
time/fps,989184,520.0,1775504062.073808
time/fps,995328,521.0,1775504071.4733665
time/fps,1001472,515.0,1775504105.1008708
train/approx_kl,12288,0.010187499225139618,1775502179.85797
train/approx_kl,18432,0.01064331829547882,1775502189.0547786
train/approx_kl,24576,0.007907520048320293,1775502197.8149457
train/approx_kl,30720,0.00704914191737771,1775502206.520936
train/approx_kl,36864,0.005482805427163839,1775502214.7318642
train/approx_kl,43008,0.005920098628848791,1775502223.4824684
train/approx_kl,49152,0.0050332872197031975,1775502232.3451605
train/approx_kl,49998,0.006827525794506073,1775502268.0526779
train/approx_kl,61440,0.005995681509375572,1775502282.6643748
train/approx_kl,67584,0.006127010565251112,1775502291.264961
train/approx_kl,73728,0.006432205438613892,1775502302.2053673
train/approx_kl,79872,0.006902284454554319,1775502312.420314
train/approx_kl,86016,0.0074731577187776566,1775502321.4720237
train/approx_kl,92160,0.006950689945369959,1775502330.3618348
train/approx_kl,98304,0.005842676851898432,1775502339.281711
train/approx_kl,99996,0.006525218952447176,1775502368.426015
train/approx_kl,110592,0.006346122827380896,1775502382.4377434
train/approx_kl,116736,0.00641811266541481,1775502391.5608122
train/approx_kl,122880,0.007856438867747784,1775502400.2950003
train/approx_kl,129024,0.006354352924972773,1775502408.934884
train/approx_kl,135168,0.0065961070358753204,1775502418.671256
train/approx_kl,141312,0.0062430971302092075,1775502428.7683618
train/approx_kl,147456,0.00592108303681016,1775502437.5176232
train/approx_kl,149994,0.006852572318166494,1775502463.8783436
train/approx_kl,159744,0.007440085988491774,1775502476.5267031
train/approx_kl,165888,0.006826925557106733,1775502485.0849764
train/approx_kl,172032,0.0056321881711483,1775502493.528417
train/approx_kl,178176,0.0049834647215902805,1775502501.9491687
train/approx_kl,184320,0.006913339253515005,1775502510.3444352
train/approx_kl,190464,0.006496863905340433,1775502518.7376604
train/approx_kl,196608,0.005495015997439623,1775502527.1156104
train/approx_kl,199992,0.006112791132181883,1775502556.7520113
train/approx_kl,208896,0.006245813798159361,1775502568.1142187
train/approx_kl,215040,0.006308702286332846,1775502576.4785748
train/approx_kl,221184,0.005897242575883865,1775502584.8319972
train/approx_kl,227328,0.00498527055606246,1775502593.4532526
train/approx_kl,233472,0.006005427334457636,1775502601.9713833
train/approx_kl,239616,0.005946464370936155,1775502610.4941943
train/approx_kl,245760,0.006897606421262026,1775502619.0443156
train/approx_kl,249990,0.006443073507398367,1775502649.026272
train/approx_kl,258048,0.0072122192941606045,1775502659.5035305
train/approx_kl,264192,0.0057562850415706635,1775502667.9563274
train/approx_kl,270336,0.006571935024112463,1775502676.4849937
train/approx_kl,276480,0.005841345991939306,1775502684.8350368
train/approx_kl,282624,0.0069870599545538425,1775502693.287473
train/approx_kl,288768,0.006696834694594145,1775502701.8931348
train/approx_kl,294912,0.0060579609125852585,1775502710.3651612
train/approx_kl,299988,0.005610461812466383,1775502742.6081765
train/approx_kl,307200,0.006479987408965826,1775502752.1520364
train/approx_kl,313344,0.006039988249540329,1775502760.676622
train/approx_kl,319488,0.005457235500216484,1775502769.1823761
train/approx_kl,325632,0.006225625518709421,1775502777.5458295
train/approx_kl,331776,0.006987279746681452,1775502785.9941404
train/approx_kl,337920,0.006221340503543615,1775502794.3329794
train/approx_kl,344064,0.005491599440574646,1775502802.7421598
train/approx_kl,349986,0.00461511081084609,1775502833.0101507
train/approx_kl,356352,0.006285356357693672,1775502841.652276
train/approx_kl,362496,0.005237257573753595,1775502850.143093
train/approx_kl,368640,0.0051905312575399876,1775502858.5202327
train/approx_kl,374784,0.005626339931041002,1775502866.8922677
train/approx_kl,380928,0.005878177937120199,1775502875.3355756
train/approx_kl,387072,0.005972546990960836,1775502883.6756258
train/approx_kl,393216,0.00563344219699502,1775502892.112155
train/approx_kl,399360,0.005475491285324097,1775502900.481147
train/approx_kl,399984,0.005013707559555769,1775502929.9541168
train/approx_kl,411648,0.005032882560044527,1775502945.0260718
train/approx_kl,417792,0.005610791500657797,1775502954.4503257
train/approx_kl,423936,0.004695590119808912,1775502963.6385608
train/approx_kl,430080,0.005319091025739908,1775502973.1078598
train/approx_kl,436224,0.006211149040609598,1775502982.8138843
train/approx_kl,442368,0.004674998577684164,1775502992.6159117
train/approx_kl,448512,0.005220955703407526,1775503002.146756
train/approx_kl,449982,0.0052689253352582455,1775503027.5967216
train/approx_kl,460800,0.0056700375862419605,1775503042.4914672
train/approx_kl,466944,0.0038081088569015265,1775503052.2441545
train/approx_kl,473088,0.004764952231198549,1775503061.7984784
train/approx_kl,479232,0.005360438022762537,1775503071.303512
train/approx_kl,485376,0.005494395736604929,1775503080.7338917
train/approx_kl,491520,0.005706357304006815,1775503090.1551313
train/approx_kl,497664,0.004395680967718363,1775503099.8563383
train/approx_kl,499980,0.004351626615971327,1775503129.0892973
train/approx_kl,509952,0.005289582069963217,1775503142.9184494
train/approx_kl,516096,0.005065690726041794,1775503152.2949004
train/approx_kl,522240,0.005352173000574112,1775503161.7880247
train/approx_kl,528384,0.004195650573819876,1775503171.2778509
train/approx_kl,534528,0.004870746284723282,1775503180.678965
train/approx_kl,540672,0.004721475765109062,1775503190.0924273
train/approx_kl,546816,0.00453971466049552,1775503199.533098
train/approx_kl,549978,0.004282759968191385,1775503231.634483
train/approx_kl,559104,0.00452208099886775,1775503244.4992764
train/approx_kl,565248,0.0043511404655873775,1775503253.9823296
train/approx_kl,571392,0.005155786406248808,1775503263.3976963
train/approx_kl,577536,0.0040577067993581295,1775503272.8860781
train/approx_kl,583680,0.004095163661986589,1775503281.7704785
train/approx_kl,589824,0.00610756129026413,1775503290.342567
train/approx_kl,595968,0.003578338073566556,1775503298.846966
train/approx_kl,599976,0.005090413615107536,1775503328.8678792
train/approx_kl,608256,0.004215220920741558,1775503339.516995
train/approx_kl,614400,0.003906920552253723,1775503348.1137052
train/approx_kl,620544,0.004644452128559351,1775503356.7146807
train/approx_kl,626688,0.0034174490720033646,1775503365.3100526
train/approx_kl,632832,0.003919779323041439,1775503373.8368804
train/approx_kl,638976,0.0044397315941751,1775503382.385105
train/approx_kl,645120,0.0041504292748868465,1775503391.2692559
train/approx_kl,649974,0.003890922525897622,1775503423.4819095
train/approx_kl,657408,0.004801268223673105,1775503433.6255865
train/approx_kl,663552,0.0036038653925061226,1775503442.6121733
train/approx_kl,669696,0.0035059971269220114,1775503451.8257916
train/approx_kl,675840,0.0022174951154738665,1775503460.8064654
train/approx_kl,681984,0.003975326661020517,1775503469.5539474
train/approx_kl,688128,0.003937285393476486,1775503477.8232055
train/approx_kl,694272,0.0034264884889125824,1775503486.5348322
train/approx_kl,699972,0.0047147623263299465,1775503519.9490125
train/approx_kl,706560,0.004263447131961584,1775503528.9947002
train/approx_kl,712704,0.0038083677645772696,1775503537.7928336
train/approx_kl,718848,0.0041269902139902115,1775503546.085997
train/approx_kl,724992,0.003999907989054918,1775503554.6995933
train/approx_kl,731136,0.003806051565334201,1775503563.0213013
train/approx_kl,737280,0.0031784940510988235,1775503571.2977123
train/approx_kl,743424,0.004014222417026758,1775503580.2108426
train/approx_kl,749568,0.0031874284613877535,1775503588.20334
train/approx_kl,749970,0.003463301109150052,1775503611.6466506
train/approx_kl,761856,0.0035866349935531616,1775503625.3624563
train/approx_kl,768000,0.0042809476144611835,1775503634.1219344
train/approx_kl,774144,0.0037727905437350273,1775503642.0715356
train/approx_kl,780288,0.004257828462868929,1775503650.1083555
train/approx_kl,786432,0.0018467617919668555,1775503658.351903
train/approx_kl,792576,0.0038367563392966986,1775503666.3595002
train/approx_kl,798720,0.003635682165622711,1775503674.4798813
train/approx_kl,799968,0.00393882067874074,1775503703.9415483
train/approx_kl,811008,0.0033203859347850084,1775503717.5011466
train/approx_kl,817152,0.00289449212141335,1775503726.9478931
train/approx_kl,823296,0.002934863092377782,1775503736.8496056
train/approx_kl,829440,0.003074448788538575,1775503746.2839296
train/approx_kl,835584,0.0032455797772854567,1775503754.9623656
train/approx_kl,841728,0.002616196172311902,1775503763.489013
train/approx_kl,847872,0.003706275252625346,1775503772.2514925
train/approx_kl,849966,0.0034196919295936823,1775503803.1548905
train/approx_kl,860160,0.0022405649069696665,1775503815.9533932
train/approx_kl,866304,0.0034762751311063766,1775503824.613441
train/approx_kl,872448,0.005026423837989569,1775503833.1381438
train/approx_kl,878592,0.0029334165155887604,1775503841.618431
train/approx_kl,884736,0.003611890831962228,1775503850.458955
train/approx_kl,890880,0.003927251789718866,1775503859.8262854
train/approx_kl,897024,0.003962989430874586,1775503868.3699028
train/approx_kl,899964,0.0036873917561024427,1775503899.0963967
train/approx_kl,909312,0.0028579377103596926,1775503912.7443786
train/approx_kl,915456,0.0030949432402849197,1775503922.6677032
train/approx_kl,921600,0.0022966123651713133,1775503931.4447198
train/approx_kl,927744,0.002394706243649125,1775503941.0184674
train/approx_kl,933888,0.003586709499359131,1775503950.567924
train/approx_kl,940032,0.0024434353690594435,1775503960.182179
train/approx_kl,946176,0.0011914033675566316,1775503969.7950068
train/approx_kl,949962,0.00292358105070889,1775504002.3349104
train/approx_kl,958464,0.0022104952950030565,1775504014.6580482
train/approx_kl,964608,0.0027334566693753004,1775504024.084202
train/approx_kl,970752,0.0010939940111711621,1775504033.5528202
train/approx_kl,976896,0.0008092310163192451,1775504042.9972725
train/approx_kl,983040,0.00039109980571083724,1775504052.5572507
train/approx_kl,989184,0.00035310929524712265,1775504062.0738444
train/approx_kl,995328,8.40198845253326e-05,1775504071.4734101
train/approx_kl,999960,8.209266525227576e-06,1775504103.3268735
train/clip_fraction,12288,0.13518880307674408,1775502179.8579893
train/clip_fraction,18432,0.10491536557674408,1775502189.0547953
train/clip_fraction,24576,0.07369791716337204,1775502197.814963
train/clip_fraction,30720,0.06907551735639572,1775502206.520954
train/clip_fraction,36864,0.06324870139360428,1775502214.7318828
train/clip_fraction,43008,0.06875000149011612,1775502223.4824855
train/clip_fraction,49152,0.03899739682674408,1775502232.3451777
train/clip_fraction,49998,0.0631510391831398,1775502268.0529823
train/clip_fraction,61440,0.0511067695915699,1775502282.6644008
train/clip_fraction,67584,0.05042317882180214,1775502291.2649906
train/clip_fraction,73728,0.06240234524011612,1775502302.2053862
train/clip_fraction,79872,0.07174479216337204,1775502312.4203312
train/clip_fraction,86016,0.06936848908662796,1775502321.4720402
train/clip_fraction,92160,0.07089843600988388,1775502330.3618507
train/clip_fraction,98304,0.06907551735639572,1775502339.2817283
train/clip_fraction,99996,0.04951171949505806,1775502368.4262905
train/clip_fraction,110592,0.07467447966337204,1775502382.4377606
train/clip_fraction,116736,0.06529948115348816,1775502391.5608299
train/clip_fraction,122880,0.08043619990348816,1775502400.2950168
train/clip_fraction,129024,0.05214843899011612,1775502408.9349003
train/clip_fraction,135168,0.07252604514360428,1775502418.6712728
train/clip_fraction,141312,0.06536458432674408,1775502428.7683911
train/clip_fraction,147456,0.0704752579331398,1775502437.5176399
train/clip_fraction,149994,0.06780599057674408,1775502463.8786159
train/clip_fraction,159744,0.07565104216337204,1775502476.5267196
train/clip_fraction,165888,0.0693359375,1775502485.084993
train/clip_fraction,172032,0.05644531175494194,1775502493.5284336
train/clip_fraction,178176,0.04820963367819786,1775502501.9491858
train/clip_fraction,184320,0.05748697742819786,1775502510.3444517
train/clip_fraction,190464,0.0763346329331398,1775502518.737677
train/clip_fraction,196608,0.05465494841337204,1775502527.115679
train/clip_fraction,199992,0.0729166641831398,1775502556.7522752
train/clip_fraction,208896,0.0738932266831398,1775502568.1142426
train/clip_fraction,215040,0.06695963442325592,1775502576.478592
train/clip_fraction,221184,0.06214192882180214,1775502584.8320153
train/clip_fraction,227328,0.05498046800494194,1775502593.4532688
train/clip_fraction,233472,0.05872396007180214,1775502601.9714003
train/clip_fraction,239616,0.05791015550494194,1775502610.4942107
train/clip_fraction,245760,0.07695312798023224,1775502619.044332
train/clip_fraction,249990,0.07229817658662796,1775502649.0265195
train/clip_fraction,258048,0.07639973610639572,1775502659.5035474
train/clip_fraction,264192,0.06207682192325592,1775502667.956344
train/clip_fraction,270336,0.07148437201976776,1775502676.4850101
train/clip_fraction,276480,0.06367187201976776,1775502684.835053
train/clip_fraction,282624,0.07532551884651184,1775502693.2874901
train/clip_fraction,288768,0.06295572966337204,1775502701.8931556
train/clip_fraction,294912,0.06321614235639572,1775502710.365178
train/clip_fraction,299988,0.06083984300494194,1775502742.608462
train/clip_fraction,307200,0.07265625149011612,1775502752.1520536
train/clip_fraction,313344,0.05615234375,1775502760.6766381
train/clip_fraction,319488,0.04912109300494194,1775502769.182393
train/clip_fraction,325632,0.05856119841337204,1775502777.5458467
train/clip_fraction,331776,0.06946614384651184,1775502785.994157
train/clip_fraction,337920,0.06487630307674408,1775502794.3329957
train/clip_fraction,344064,0.0582682304084301,1775502802.742176
train/clip_fraction,349986,0.04843749850988388,1775502833.0105467
train/clip_fraction,356352,0.06666667014360428,1775502841.652293
train/clip_fraction,362496,0.05055338516831398,1775502850.1431093
train/clip_fraction,368640,0.0592447929084301,1775502858.5202537
train/clip_fraction,374784,0.04918619617819786,1775502866.8922834
train/clip_fraction,380928,0.05380859225988388,1775502875.3355918
train/clip_fraction,387072,0.05621744692325592,1775502883.6756423
train/clip_fraction,393216,0.06682942807674408,1775502892.1121721
train/clip_fraction,399360,0.0584309883415699,1775502900.481164
train/clip_fraction,399984,0.05006510391831398,1775502929.954481
train/clip_fraction,411648,0.04674478992819786,1775502945.0260882
train/clip_fraction,417792,0.0577799491584301,1775502954.450344
train/clip_fraction,423936,0.04925130307674408,1775502963.6385787
train/clip_fraction,430080,0.05201822891831398,1775502973.1078768
train/clip_fraction,436224,0.0540364570915699,1775502982.8139145
train/clip_fraction,442368,0.0472005195915699,1775502992.6159291
train/clip_fraction,448512,0.05087890475988388,1775503002.1467724
train/clip_fraction,449982,0.05205078050494194,1775503027.5969512
train/clip_fraction,460800,0.05286458507180214,1775503042.4914846
train/clip_fraction,466944,0.04049479216337204,1775503052.2441716
train/clip_fraction,473088,0.04707031324505806,1775503061.7984953
train/clip_fraction,479232,0.05322265625,1775503071.3035283
train/clip_fraction,485376,0.04531250149011612,1775503080.733908
train/clip_fraction,491520,0.05123697966337204,1775503090.1551476
train/clip_fraction,497664,0.04905598983168602,1775503099.8563542
train/clip_fraction,499980,0.0428059883415699,1775503129.0895894
train/clip_fraction,509952,0.05211588367819786,1775503142.9184656
train/clip_fraction,516096,0.04440104216337204,1775503152.2949178
train/clip_fraction,522240,0.0548502616584301,1775503161.7880418
train/clip_fraction,528384,0.03590494766831398,1775503171.2778678
train/clip_fraction,534528,0.04052734375,1775503180.6789813
train/clip_fraction,540672,0.04029947891831398,1775503190.092444
train/clip_fraction,546816,0.044921875,1775503199.5331147
train/clip_fraction,549978,0.03330077975988388,1775503231.634756
train/clip_fraction,559104,0.04108072817325592,1775503244.499293
train/clip_fraction,565248,0.02864583395421505,1775503253.9823465
train/clip_fraction,571392,0.05426432192325592,1775503263.3977132
train/clip_fraction,577536,0.02714843675494194,1775503272.8860943
train/clip_fraction,583680,0.03574218600988388,1775503281.7704945
train/clip_fraction,589824,0.05270182341337204,1775503290.3425841
train/clip_fraction,595968,0.03050130233168602,1775503298.8469827
train/clip_fraction,599976,0.05624999850988388,1775503328.8681548
train/clip_fraction,608256,0.04192708432674408,1775503339.517012
train/clip_fraction,614400,0.03131510317325592,1775503348.1137223
train/clip_fraction,620544,0.03300781175494194,1775503356.7146974
train/clip_fraction,626688,0.02854817733168602,1775503365.310069
train/clip_fraction,632832,0.03440755233168602,1775503373.8368976
train/clip_fraction,638976,0.03411458432674408,1775503382.3851209
train/clip_fraction,645120,0.03544921800494194,1775503391.2692728
train/clip_fraction,649974,0.02766927145421505,1775503423.4823194
train/clip_fraction,657408,0.03821614757180214,1775503433.6256037
train/clip_fraction,663552,0.02526041679084301,1775503442.6121898
train/clip_fraction,669696,0.03102213516831398,1775503451.8258083
train/clip_fraction,675840,0.01842447929084301,1775503460.806482
train/clip_fraction,681984,0.02656250074505806,1775503469.5539634
train/clip_fraction,688128,0.02294921875,1775503477.8232229
train/clip_fraction,694272,0.01712239533662796,1775503486.534849
train/clip_fraction,699972,0.03880208358168602,1775503519.9492927
train/clip_fraction,706560,0.03880208358168602,1775503528.9947164
train/clip_fraction,712704,0.02978515625,1775503537.7928505
train/clip_fraction,718848,0.02916666679084301,1775503546.086013
train/clip_fraction,724992,0.02695312537252903,1775503554.69961
train/clip_fraction,731136,0.02223307266831398,1775503563.021318
train/clip_fraction,737280,0.0263671875,1775503571.2977293
train/clip_fraction,743424,0.02034505270421505,1775503580.210859
train/clip_fraction,749568,0.01829427108168602,1775503588.2033567
train/clip_fraction,749970,0.02607421949505806,1775503611.6469057
train/clip_fraction,761856,0.02587890625,1775503625.3624725
train/clip_fraction,768000,0.04137369617819786,1775503634.1219509
train/clip_fraction,774144,0.02194010466337204,1775503642.071555
train/clip_fraction,780288,0.03753255307674408,1775503650.1083732
train/clip_fraction,786432,0.0068033854477107525,1775503658.3519213
train/clip_fraction,792576,0.02207031287252903,1775503666.359517
train/clip_fraction,798720,0.01910807378590107,1775503674.4798975
train/clip_fraction,799968,0.02203776128590107,1775503703.9418273
train/clip_fraction,811008,0.01819661445915699,1775503717.5011632
train/clip_fraction,817152,0.02438151091337204,1775503726.9479103
train/clip_fraction,823296,0.014680990017950535,1775503736.8496222
train/clip_fraction,829440,0.012988281436264515,1775503746.2839563
train/clip_fraction,835584,0.01256510429084301,1775503754.9623826
train/clip_fraction,841728,0.014811198227107525,1775503763.48903
train/clip_fraction,847872,0.01933593675494194,1775503772.2515202
train/clip_fraction,849966,0.01647135429084301,1775503803.1551423
train/clip_fraction,860160,0.006608073133975267,1775503815.953412
train/clip_fraction,866304,0.01474609412252903,1775503824.613457
train/clip_fraction,872448,0.02666015550494194,1775503833.1381721
train/clip_fraction,878592,0.011197916232049465,1775503841.6184475
train/clip_fraction,884736,0.01526692695915699,1775503850.458972
train/clip_fraction,890880,0.01930338516831398,1775503859.8263035
train/clip_fraction,897024,0.02412109449505806,1775503868.36992
train/clip_fraction,899964,0.015592447482049465,1775503899.0967562
train/clip_fraction,909312,0.002994791604578495,1775503912.744395
train/clip_fraction,915456,0.012402343563735485,1775503922.6677186
train/clip_fraction,921600,0.0025716146919876337,1775503931.4447362
train/clip_fraction,927744,0.0054687499068677425,1775503941.0184839
train/clip_fraction,933888,0.01565755158662796,1775503950.5679412
train/clip_fraction,940032,0.0049804686568677425,1775503960.1821954
train/clip_fraction,946176,0.0003580729244276881,1775503969.7950237
train/clip_fraction,949962,0.01487630233168602,1775504002.3352454
train/clip_fraction,958464,0.0007812500116415322,1775504014.6580646
train/clip_fraction,964608,0.0021809895988553762,1775504024.084219
train/clip_fraction,970752,0.0,1775504033.5528374
train/clip_fraction,976896,0.0003906250058207661,1775504042.9972887
train/clip_fraction,983040,0.0,1775504052.557268
train/clip_fraction,989184,0.0,1775504062.073861
train/clip_fraction,995328,0.0,1775504071.4734266
train/clip_fraction,999960,0.0,1775504103.327153
train/clip_range,12288,0.20000000298023224,1775502179.8580065
train/clip_range,18432,0.20000000298023224,1775502189.054809
train/clip_range,24576,0.20000000298023224,1775502197.814977
train/clip_range,30720,0.20000000298023224,1775502206.5209682
train/clip_range,36864,0.20000000298023224,1775502214.731898
train/clip_range,43008,0.20000000298023224,1775502223.4824996
train/clip_range,49152,0.20000000298023224,1775502232.345193
train/clip_range,49998,0.20000000298023224,1775502268.0532968
train/clip_range,61440,0.20000000298023224,1775502282.6644228
train/clip_range,67584,0.20000000298023224,1775502291.2650137
train/clip_range,73728,0.20000000298023224,1775502302.2054012
train/clip_range,79872,0.20000000298023224,1775502312.4203453
train/clip_range,86016,0.20000000298023224,1775502321.4720545
train/clip_range,92160,0.20000000298023224,1775502330.3618639
train/clip_range,98304,0.20000000298023224,1775502339.2817428
train/clip_range,99996,0.20000000298023224,1775502368.426545
train/clip_range,110592,0.20000000298023224,1775502382.4377747
train/clip_range,116736,0.20000000298023224,1775502391.560844
train/clip_range,122880,0.20000000298023224,1775502400.2950308
train/clip_range,129024,0.20000000298023224,1775502408.9349139
train/clip_range,135168,0.20000000298023224,1775502418.6712873
train/clip_range,141312,0.20000000298023224,1775502428.768416
train/clip_range,147456,0.20000000298023224,1775502437.5176542
train/clip_range,149994,0.20000000298023224,1775502463.8788795
train/clip_range,159744,0.20000000298023224,1775502476.5267339
train/clip_range,165888,0.20000000298023224,1775502485.0850065
train/clip_range,172032,0.20000000298023224,1775502493.5284474
train/clip_range,178176,0.20000000298023224,1775502501.9491997
train/clip_range,184320,0.20000000298023224,1775502510.3444653
train/clip_range,190464,0.20000000298023224,1775502518.7376914
train/clip_range,196608,0.20000000298023224,1775502527.1156993
train/clip_range,199992,0.20000000298023224,1775502556.7525573
train/clip_range,208896,0.20000000298023224,1775502568.1142595
train/clip_range,215040,0.20000000298023224,1775502576.478606
train/clip_range,221184,0.20000000298023224,1775502584.8320303
train/clip_range,227328,0.20000000298023224,1775502593.4532824
train/clip_range,233472,0.20000000298023224,1775502601.9714146
train/clip_range,239616,0.20000000298023224,1775502610.4942253
train/clip_range,245760,0.20000000298023224,1775502619.044346
