tag,step,value,wall_time
train/approx_kl,264192,0.0036206915974617004,1775931928.7596655
train/approx_kl,270336,0.003844507271423936,1775931938.45202
train/approx_kl,276480,0.004809404257684946,1775931947.4113407
train/approx_kl,282624,0.003838686039671302,1775931956.4495473
train/approx_kl,288768,0.0044822730123996735,1775931965.5051045
train/approx_kl,294912,0.004483562428504229,1775931974.3134642
train/approx_kl,299988,0.004841717425733805,1775932065.648924
train/approx_kl,307200,0.0044281273148953915,1775932075.7438202
train/approx_kl,313344,0.00420012092217803,1775932084.3968914
train/approx_kl,319488,0.003956194967031479,1775932093.2748165
train/approx_kl,325632,0.004442817997187376,1775932102.268502
train/approx_kl,331776,0.0033104184549301863,1775932111.1165404
train/approx_kl,337920,0.003218114608898759,1775932119.9570754
train/approx_kl,344064,0.004169340245425701,1775932128.7919528
train/approx_kl,349986,0.004653509706258774,1775932215.7260787
train/approx_kl,356352,0.004368290770798922,1775932224.8159058
train/approx_kl,362496,0.004044247325509787,1775932233.684288
train/approx_kl,368640,0.004311990458518267,1775932242.1937263
train/approx_kl,374784,0.004722000565379858,1775932250.8732214
train/approx_kl,380928,0.004789147991687059,1775932259.1858053
train/approx_kl,387072,0.004232653882354498,1775932267.4151895
train/approx_kl,393216,0.003807563567534089,1775932275.9466758
train/approx_kl,399360,0.0037852858658879995,1775932285.0819132
train/approx_kl,399984,0.0033763113897293806,1775932370.0415256
train/approx_kl,411648,0.0034663730766624212,1775932383.8800497
train/approx_kl,417792,0.003511484945192933,1775932392.156617
train/approx_kl,423936,0.0039679124020040035,1775932400.5468206
train/approx_kl,430080,0.0029619273263961077,1775932408.7184088
train/approx_kl,436224,0.0019719249103218317,1775932417.1596646
train/approx_kl,442368,0.003564588725566864,1775932425.4480886
train/approx_kl,448512,0.0033635227009654045,1775932433.8753347
train/approx_kl,449982,0.0019270331831648946,1775932517.8359828
train/approx_kl,460800,0.0031348394695669413,1775932532.156694
train/approx_kl,466944,0.003545361803844571,1775932541.0785396
train/approx_kl,473088,0.00326517759822309,1775932549.8223715
train/approx_kl,479232,0.0034392112866044044,1775932559.1654134
train/approx_kl,485376,0.003030941588804126,1775932567.4387004
train/approx_kl,491520,0.0022110571153461933,1775932575.8004174
train/approx_kl,497664,0.0032682574819773436,1775932584.9296467
train/approx_kl,499980,0.00280830473639071,1775932674.2449796
train/approx_kl,509952,0.0028995720203965902,1775932686.2745662
train/approx_kl,516096,0.0029207877814769745,1775932694.6264758
train/approx_kl,522240,0.003148948075249791,1775932702.882475
train/approx_kl,528384,0.0023609099444001913,1775932711.180575
train/approx_kl,534528,0.0034228265285491943,1775932720.1625261
train/approx_kl,540672,0.002341451123356819,1775932728.5036392
train/approx_kl,546816,0.002842941088601947,1775932736.796405
train/approx_kl,549978,0.002136691240593791,1775932817.3169792
train/approx_kl,559104,0.0021695541217923164,1775932828.7066598
train/approx_kl,565248,0.0031072429846972227,1775932836.9004633
train/approx_kl,571392,0.0031003106851130724,1775932845.221659
train/approx_kl,577536,0.003293214365839958,1775932854.12794
train/approx_kl,583680,0.003246435895562172,1775932862.4029028
train/approx_kl,589824,0.0026716620195657015,1775932870.7145555
train/approx_kl,595968,0.002229211153462529,1775932878.9842653
train/approx_kl,599976,0.0021248566918075085,1775932956.911211
train/approx_kl,608256,0.002643768908455968,1775932967.2848723
train/approx_kl,614400,0.002444477519020438,1775932975.3801935
train/approx_kl,620544,0.0027644317597150803,1775932983.6207037
train/approx_kl,626688,0.0020736572332680225,1775932991.9029212
train/approx_kl,632832,0.0028473176062107086,1775933000.2239013
train/approx_kl,638976,0.0022121595684438944,1775933008.5385513
train/approx_kl,645120,0.0023677716962993145,1775933016.6948602
train/approx_kl,649974,0.0019069096306338906,1775933109.5344694
train/approx_kl,657408,0.0011331249261274934,1775933119.6857803
train/approx_kl,663552,0.0025360267609357834,1775933127.9205863
train/approx_kl,669696,0.0024823539424687624,1775933136.0358996
train/approx_kl,675840,0.00045711026177741587,1775933144.2757638
train/approx_kl,681984,0.000472134881420061,1775933152.483769
train/approx_kl,688128,0.0006913325632922351,1775933160.7246773
train/approx_kl,694272,3.263156395405531e-05,1775933169.070925
train/approx_kl,699972,3.335502333356999e-05,1775933253.961489
train/clip_fraction,12288,0.0978190079331398,1775931138.910023
train/clip_fraction,18432,0.08349609375,1775931147.5473447
train/clip_fraction,24576,0.04986979067325592,1775931156.3012412
train/clip_fraction,30720,0.04667968675494194,1775931165.3376353
train/clip_fraction,36864,0.0598958320915699,1775931174.0863948
train/clip_fraction,43008,0.03795572742819786,1775931183.1161487
train/clip_fraction,49152,0.04433593899011612,1775931192.1162047
train/clip_fraction,49998,0.09222005307674408,1775931280.2769215
train/clip_fraction,61440,0.06865234673023224,1775931295.727167
train/clip_fraction,67584,0.0550130195915699,1775931303.7562082
train/clip_fraction,73728,0.05686848983168602,1775931312.7585568
train/clip_fraction,79872,0.05406900867819786,1775931321.7614543
train/clip_fraction,86016,0.05029296875,1775931330.8270545
train/clip_fraction,92160,0.04869791492819786,1775931339.6480105
train/clip_fraction,98304,0.07369791716337204,1775931348.4680226
train/clip_fraction,99996,0.03362630307674408,1775931435.6657817
train/clip_fraction,110592,0.04055989533662796,1775931449.4760077
train/clip_fraction,116736,0.05266927182674408,1775931458.6741326
train/clip_fraction,122880,0.04567057266831398,1775931467.499024
train/clip_fraction,129024,0.03964843600988388,1775931475.9480698
train/clip_fraction,135168,0.06914062798023224,1775931484.9216435
train/clip_fraction,141312,0.05406900867819786,1775931494.3994737
train/clip_fraction,147456,0.05048828199505806,1775931503.7672856
train/clip_fraction,149994,0.0517578125,1775931591.9824817
train/clip_fraction,159744,0.04039713367819786,1775931605.1640832
train/clip_fraction,165888,0.04114583507180214,1775931613.9523282
train/clip_fraction,172032,0.06090494617819786,1775931623.1471536
train/clip_fraction,178176,0.0673828125,1775931631.8959608
train/clip_fraction,184320,0.04892577975988388,1775931640.5102108
train/clip_fraction,190464,0.0574544258415699,1775931649.3520305
train/clip_fraction,196608,0.06393229216337204,1775931658.5318372
train/clip_fraction,199992,0.04078776016831398,1775931753.1444137
train/clip_fraction,208896,0.0528971366584301,1775931765.5221195
train/clip_fraction,215040,0.05006510391831398,1775931774.8494163
train/clip_fraction,221184,0.04348958283662796,1775931783.8665957
train/clip_fraction,227328,0.03466796875,1775931793.069786
train/clip_fraction,233472,0.04511718824505806,1775931802.1966481
train/clip_fraction,239616,0.03561197966337204,1775931811.4028072
train/clip_fraction,245760,0.0589192695915699,1775931820.4008472
train/clip_fraction,249990,0.04537760466337204,1775931907.8800464
train/clip_fraction,258048,0.05836588516831398,1775931919.5601838
train/clip_fraction,264192,0.0358072929084301,1775931928.759683
train/clip_fraction,270336,0.04235025867819786,1775931938.4520378
train/clip_fraction,276480,0.05227864533662796,1775931947.4113593
train/clip_fraction,282624,0.05185546725988388,1775931956.449566
train/clip_fraction,288768,0.04407552257180214,1775931965.5051231
train/clip_fraction,294912,0.05016275867819786,1775931974.3134837
train/clip_fraction,299988,0.04625650867819786,1775932065.6492074
train/clip_fraction,307200,0.04218750074505806,1775932075.7438378
train/clip_fraction,313344,0.03177083283662796,1775932084.3969097
train/clip_fraction,319488,0.0335286445915699,1775932093.274834
train/clip_fraction,325632,0.04645182192325592,1775932102.2685194
train/clip_fraction,331776,0.02701822854578495,1775932111.116558
train/clip_fraction,337920,0.03170572966337204,1775932119.9570928
train/clip_fraction,344064,0.03557942807674408,1775932128.7919703
train/clip_fraction,349986,0.04755859449505806,1775932215.7263606
train/clip_fraction,356352,0.0390625,1775932224.8159242
train/clip_fraction,362496,0.0330403633415699,1775932233.684306
train/clip_fraction,368640,0.0369466133415699,1775932242.1937447
train/clip_fraction,374784,0.0485026054084301,1775932250.8732398
train/clip_fraction,380928,0.04293619841337204,1775932259.1858225
train/clip_fraction,387072,0.04374999925494194,1775932267.415207
train/clip_fraction,393216,0.04332682117819786,1775932275.9466944
train/clip_fraction,399360,0.03870442882180214,1775932285.0819314
train/clip_fraction,399984,0.02698567695915699,1775932370.0418139
train/clip_fraction,411648,0.02379557304084301,1775932383.8800678
train/clip_fraction,417792,0.02268880233168602,1775932392.156636
train/clip_fraction,423936,0.03424479067325592,1775932400.5468385
train/clip_fraction,430080,0.02412109449505806,1775932408.7184267
train/clip_fraction,436224,0.01682942733168602,1775932417.1596828
train/clip_fraction,442368,0.02825520746409893,1775932425.4481072
train/clip_fraction,448512,0.02877604216337204,1775932433.8753524
train/clip_fraction,449982,0.01946614496409893,1775932517.8362577
train/clip_fraction,460800,0.02500000037252903,1775932532.1567116
train/clip_fraction,466944,0.03138021007180214,1775932541.0785582
train/clip_fraction,473088,0.04127604141831398,1775932549.8223898
train/clip_fraction,479232,0.02994791604578495,1775932559.1654317
train/clip_fraction,485376,0.02656250074505806,1775932567.438735
train/clip_fraction,491520,0.01705729216337204,1775932575.8004355
train/clip_fraction,497664,0.02864583395421505,1775932584.9296649
train/clip_fraction,499980,0.01875000074505806,1775932674.2452369
train/clip_fraction,509952,0.02356770820915699,1775932686.2745843
train/clip_fraction,516096,0.02086588554084301,1775932694.626497
train/clip_fraction,522240,0.02220052108168602,1775932702.8824928
train/clip_fraction,528384,0.01722005195915699,1775932711.180593
train/clip_fraction,534528,0.02408854104578495,1775932720.162545
train/clip_fraction,540672,0.01806640625,1775932728.5036583
train/clip_fraction,546816,0.01998697966337204,1775932736.7964232
train/clip_fraction,549978,0.01878255233168602,1775932817.3172183
train/clip_fraction,559104,0.01490885391831398,1775932828.7066786
train/clip_fraction,565248,0.01806640625,1775932836.9004815
train/clip_fraction,571392,0.02333984337747097,1775932845.2216768
train/clip_fraction,577536,0.02584635466337204,1775932854.1279583
train/clip_fraction,583680,0.02268880233168602,1775932862.4029512
train/clip_fraction,589824,0.01604817621409893,1775932870.714573
train/clip_fraction,595968,0.009212239645421505,1775932878.9842832
train/clip_fraction,599976,0.008854166604578495,1775932956.9114573
train/clip_fraction,608256,0.012858073227107525,1775932967.2848895
train/clip_fraction,614400,0.01585286483168602,1775932975.3802123
train/clip_fraction,620544,0.01526692695915699,1775932983.6207216
train/clip_fraction,626688,0.008105468936264515,1775932991.9029386
train/clip_fraction,632832,0.013476562686264515,1775933000.223919
train/clip_fraction,638976,0.0078125,1775933008.5385695
train/clip_fraction,645120,0.0073567708022892475,1775933016.694878
train/clip_fraction,649974,0.00475260429084301,1775933109.5347548
train/clip_fraction,657408,0.0011067708255723119,1775933119.6857975
train/clip_fraction,663552,0.00524088554084301,1775933127.9206133
train/clip_fraction,669696,0.009570312686264515,1775933136.0359178
train/clip_fraction,675840,0.00022786458430346102,1775933144.2757816
train/clip_fraction,681984,0.0006510416860692203,1775933152.4837859
train/clip_fraction,688128,3.255208503105678e-05,1775933160.724696
train/clip_fraction,694272,0.0,1775933169.0709429
train/clip_fraction,699972,0.0,1775933253.9618049
train/clip_range,12288,0.20000000298023224,1775931138.9100382
train/clip_range,18432,0.20000000298023224,1775931147.5473595
train/clip_range,24576,0.20000000298023224,1775931156.3012562
train/clip_range,30720,0.20000000298023224,1775931165.337651
train/clip_range,36864,0.20000000298023224,1775931174.08641
train/clip_range,43008,0.20000000298023224,1775931183.116163
train/clip_range,49152,0.20000000298023224,1775931192.11622
train/clip_range,49998,0.20000000298023224,1775931280.2771676
train/clip_range,61440,0.20000000298023224,1775931295.7271817
train/clip_range,67584,0.20000000298023224,1775931303.756223
train/clip_range,73728,0.20000000298023224,1775931312.7585711
train/clip_range,79872,0.20000000298023224,1775931321.761469
train/clip_range,86016,0.20000000298023224,1775931330.8270693
train/clip_range,92160,0.20000000298023224,1775931339.6480265
train/clip_range,98304,0.20000000298023224,1775931348.4680383
train/clip_range,99996,0.20000000298023224,1775931435.666009
train/clip_range,110592,0.20000000298023224,1775931449.476022
train/clip_range,116736,0.20000000298023224,1775931458.6741474
train/clip_range,122880,0.20000000298023224,1775931467.4990385
train/clip_range,129024,0.20000000298023224,1775931475.9480836
train/clip_range,135168,0.20000000298023224,1775931484.9216583
train/clip_range,141312,0.20000000298023224,1775931494.3994884
train/clip_range,147456,0.20000000298023224,1775931503.7673001
train/clip_range,149994,0.20000000298023224,1775931591.9827356
train/clip_range,159744,0.20000000298023224,1775931605.1640978
train/clip_range,165888,0.20000000298023224,1775931613.9523437
train/clip_range,172032,0.20000000298023224,1775931623.1471677
train/clip_range,178176,0.20000000298023224,1775931631.8959756
train/clip_range,184320,0.20000000298023224,1775931640.5102248
train/clip_range,190464,0.20000000298023224,1775931649.352045
train/clip_range,196608,0.20000000298023224,1775931658.5318522
train/clip_range,199992,0.20000000298023224,1775931753.1446657
train/clip_range,208896,0.20000000298023224,1775931765.5221345
train/clip_range,215040,0.20000000298023224,1775931774.8494308
train/clip_range,221184,0.20000000298023224,1775931783.8666105
train/clip_range,227328,0.20000000298023224,1775931793.0698004
train/clip_range,233472,0.20000000298023224,1775931802.1966634
train/clip_range,239616,0.20000000298023224,1775931811.4028223
train/clip_range,245760,0.20000000298023224,1775931820.400862
train/clip_range,249990,0.20000000298023224,1775931907.8805268
train/clip_range,258048,0.20000000298023224,1775931919.5601974
train/clip_range,264192,0.20000000298023224,1775931928.7596974
train/clip_range,270336,0.20000000298023224,1775931938.4520519
train/clip_range,276480,0.20000000298023224,1775931947.411374
train/clip_range,282624,0.20000000298023224,1775931956.449581
train/clip_range,288768,0.20000000298023224,1775931965.5051372
train/clip_range,294912,0.20000000298023224,1775931974.3135
train/clip_range,299988,0.20000000298023224,1775932065.649462
train/clip_range,307200,0.20000000298023224,1775932075.7438529
train/clip_range,313344,0.20000000298023224,1775932084.3969245
train/clip_range,319488,0.20000000298023224,1775932093.2748485
train/clip_range,325632,0.20000000298023224,1775932102.2685332
train/clip_range,331776,0.20000000298023224,1775932111.1165726
train/clip_range,337920,0.20000000298023224,1775932119.9571073
train/clip_range,344064,0.20000000298023224,1775932128.7919848
train/clip_range,349986,0.20000000298023224,1775932215.7265997
train/clip_range,356352,0.20000000298023224,1775932224.8159387
train/clip_range,362496,0.20000000298023224,1775932233.6843212
train/clip_range,368640,0.20000000298023224,1775932242.1937597
train/clip_range,374784,0.20000000298023224,1775932250.8732553
train/clip_range,380928,0.20000000298023224,1775932259.185837
train/clip_range,387072,0.20000000298023224,1775932267.4152212
train/clip_range,393216,0.20000000298023224,1775932275.9467094
train/clip_range,399360,0.20000000298023224,1775932285.0819454
train/clip_range,399984,0.20000000298023224,1775932370.042052
train/clip_range,411648,0.20000000298023224,1775932383.8800828
train/clip_range,417792,0.20000000298023224,1775932392.1566508
train/clip_range,423936,0.20000000298023224,1775932400.546853
train/clip_range,430080,0.20000000298023224,1775932408.7184417
train/clip_range,436224,0.20000000298023224,1775932417.1596978
train/clip_range,442368,0.20000000298023224,1775932425.4481227
train/clip_range,448512,0.20000000298023224,1775932433.8753703
train/clip_range,449982,0.20000000298023224,1775932517.8364968
train/clip_range,460800,0.20000000298023224,1775932532.1567264
train/clip_range,466944,0.20000000298023224,1775932541.0785728
train/clip_range,473088,0.20000000298023224,1775932549.8224046
train/clip_range,479232,0.20000000298023224,1775932559.1654463
train/clip_range,485376,0.20000000298023224,1775932567.4387648
train/clip_range,491520,0.20000000298023224,1775932575.8004498
train/clip_range,497664,0.20000000298023224,1775932584.9296792
train/clip_range,499980,0.20000000298023224,1775932674.245486
train/clip_range,509952,0.20000000298023224,1775932686.2745984
train/clip_range,516096,0.20000000298023224,1775932694.6265118
train/clip_range,522240,0.20000000298023224,1775932702.882507
train/clip_range,528384,0.20000000298023224,1775932711.1806078
train/clip_range,534528,0.20000000298023224,1775932720.1625605
train/clip_range,540672,0.20000000298023224,1775932728.5036733
train/clip_range,546816,0.20000000298023224,1775932736.7964377
train/clip_range,549978,0.20000000298023224,1775932817.317473
train/clip_range,559104,0.20000000298023224,1775932828.7066934
train/clip_range,565248,0.20000000298023224,1775932836.9004965
train/clip_range,571392,0.20000000298023224,1775932845.2216918
train/clip_range,577536,0.20000000298023224,1775932854.1279805
train/clip_range,583680,0.20000000298023224,1775932862.4029925
train/clip_range,589824,0.20000000298023224,1775932870.7145863
train/clip_range,595968,0.20000000298023224,1775932878.984298
train/clip_range,599976,0.20000000298023224,1775932956.9117413
train/clip_range,608256,0.20000000298023224,1775932967.2849038
train/clip_range,614400,0.20000000298023224,1775932975.3802278
train/clip_range,620544,0.20000000298023224,1775932983.6207356
train/clip_range,626688,0.20000000298023224,1775932991.9029527
train/clip_range,632832,0.20000000298023224,1775933000.2239337
train/clip_range,638976,0.20000000298023224,1775933008.538584
train/clip_range,645120,0.20000000298023224,1775933016.6948934
train/clip_range,649974,0.20000000298023224,1775933109.535058
train/clip_range,657408,0.20000000298023224,1775933119.6858122
train/clip_range,663552,0.20000000298023224,1775933127.9206295
train/clip_range,669696,0.20000000298023224,1775933136.035933
train/clip_range,675840,0.20000000298023224,1775933144.2757957
train/clip_range,681984,0.20000000298023224,1775933152.4838004
train/clip_range,688128,0.20000000298023224,1775933160.7247105
train/clip_range,694272,0.20000000298023224,1775933169.0709581
train/clip_range,699972,0.20000000298023224,1775933253.9620821
train/entropy_loss,12288,-1.3323627710342407,1775931138.910052
train/entropy_loss,18432,-1.2747690677642822,1775931147.5473733
train/entropy_loss,24576,-1.2291840314865112,1775931156.3012695
train/entropy_loss,30720,-1.1997127532958984,1775931165.337664
train/entropy_loss,36864,-1.1536000967025757,1775931174.0864234
train/entropy_loss,43008,-1.1548736095428467,1775931183.1161764
train/entropy_loss,49152,-1.1337937116622925,1775931192.1162336
train/entropy_loss,49998,-1.1264362335205078,1775931280.2774923
train/entropy_loss,61440,-1.0885834693908691,1775931295.7271948
train/entropy_loss,67584,-1.02103853225708,1775931303.7562368
train/entropy_loss,73728,-1.0198464393615723,1775931312.758584
train/entropy_loss,79872,-1.0137923955917358,1775931321.761482
train/entropy_loss,86016,-0.998385488986969,1775931330.827082
train/entropy_loss,92160,-1.0031757354736328,1775931339.6480405
train/entropy_loss,98304,-0.9707944989204407,1775931348.4680521
train/entropy_loss,99996,-0.9496899247169495,1775931435.6662462
train/entropy_loss,110592,-0.956561803817749,1775931449.4760349
train/entropy_loss,116736,-0.9553446173667908,1775931458.6741605
train/entropy_loss,122880,-0.939861536026001,1775931467.4990513
train/entropy_loss,129024,-0.9321009516716003,1775931475.948097
train/entropy_loss,135168,-0.9416144490242004,1775931484.9216716
train/entropy_loss,141312,-0.9120604991912842,1775931494.3995018
train/entropy_loss,147456,-0.9454631805419922,1775931503.7673135
train/entropy_loss,149994,-0.9258957505226135,1775931591.9829788
train/entropy_loss,159744,-0.9046459794044495,1775931605.1641111
train/entropy_loss,165888,-0.8823989629745483,1775931613.9523566
train/entropy_loss,172032,-0.88420170545578,1775931623.1471808
train/entropy_loss,178176,-0.8739526271820068,1775931631.8959885
train/entropy_loss,184320,-0.865523099899292,1775931640.510238
train/entropy_loss,190464,-0.8539919853210449,1775931649.3520582
train/entropy_loss,196608,-0.8481583595275879,1775931658.5318651
train/entropy_loss,199992,-0.8170500993728638,1775931753.1449485
train/entropy_loss,208896,-0.8194542527198792,1775931765.522148
train/entropy_loss,215040,-0.8054981827735901,1775931774.8494442
train/entropy_loss,221184,-0.801885187625885,1775931783.8666232
train/entropy_loss,227328,-0.803633451461792,1775931793.0698128
train/entropy_loss,233472,-0.7995889782905579,1775931802.1966765
train/entropy_loss,239616,-0.7917698621749878,1775931811.4028351
train/entropy_loss,245760,-0.7924659252166748,1775931820.4008753
train/entropy_loss,249990,-0.8162251114845276,1775931907.8807852
train/entropy_loss,258048,-0.7820258736610413,1775931919.5602098
train/entropy_loss,264192,-0.7577927112579346,1775931928.7597106
train/entropy_loss,270336,-0.7662712931632996,1775931938.4520648
train/entropy_loss,276480,-0.7676140666007996,1775931947.411387
train/entropy_loss,282624,-0.7729659080505371,1775931956.4495935
train/entropy_loss,288768,-0.7676335573196411,1775931965.505151
train/entropy_loss,294912,-0.770296037197113,1775931974.3135135
train/entropy_loss,299988,-0.7484046220779419,1775932065.649749
train/entropy_loss,307200,-0.7466752529144287,1775932075.743866
train/entropy_loss,313344,-0.7452704310417175,1775932084.3969374
train/entropy_loss,319488,-0.7333140969276428,1775932093.274861
train/entropy_loss,325632,-0.7290040254592896,1775932102.2685463
train/entropy_loss,331776,-0.7285124659538269,1775932111.1165853
train/entropy_loss,337920,-0.7314120531082153,1775932119.9571202
train/entropy_loss,344064,-0.7348057627677917,1775932128.7919974
train/entropy_loss,349986,-0.7304189205169678,1775932215.7268934
train/entropy_loss,356352,-0.7074102163314819,1775932224.815952
train/entropy_loss,362496,-0.686015784740448,1775932233.6843355
train/entropy_loss,368640,-0.7034008502960205,1775932242.193773
