policy,total_requests_mean,total_requests_std,total_requests_worst,served_mean,served_std,served_worst,rejected_mean,rejected_std,rejected_worst,service_rate_mean,service_rate_std,service_rate_worst,mean_wait_mean,mean_wait_std,mean_wait_worst,p50_wait_mean,p50_wait_std,p50_wait_worst,p95_wait_mean,p95_wait_std,p95_wait_worst,max_wait_mean,max_wait_std,max_wait_worst,min_wait_mean,min_wait_std,min_wait_worst,std_wait_mean,std_wait_std,std_wait_worst,mean_ride_mean,mean_ride_std,mean_ride_worst,p95_ride_mean,p95_ride_std,p95_ride_worst,mean_detour_ratio_mean,mean_detour_ratio_std,mean_detour_ratio_worst,p95_detour_ratio_mean,p95_detour_ratio_std,p95_detour_ratio_worst,total_distance_mean,total_distance_std,total_distance_worst,loaded_distance_mean,loaded_distance_std,loaded_distance_worst,empty_distance_mean,empty_distance_std,empty_distance_worst,deadhead_ratio_mean,deadhead_ratio_std,deadhead_ratio_worst,improvements_mean,improvements_std,improvements_worst,mean_latency_ms_mean,mean_latency_ms_std,mean_latency_ms_worst,p95_latency_ms_mean,p95_latency_ms_std,p95_latency_ms_worst,violations_total_mean,violations_total_std,violations_total_worst,violations_wait_mean,violations_wait_std,violations_wait_worst,violations_ride_mean,violations_ride_std,violations_ride_worst,mean_wait_excess_mean,mean_wait_excess_std,mean_wait_excess_worst,mean_ride_excess_mean,mean_ride_excess_std,mean_ride_excess_worst
rl+ts (rl_v4),355,28.098,390,268.0,12.7475,284,87.0,28.1514,124,0.7582,0.0621,0.8348,12.3571,1.0737,13.6805,9.6301,1.0696,11.3857,28.8875,0.8126,29.8627,36.2425,2.5542,38.768,0.0,0.0,0.0,8.7583,0.6953,9.7869,12.1773,0.601,12.9229,28.0424,3.2446,31.9837,1.2812,0.0293,1.3074,1.9908,0.102,2.097,3580.2259,173.935,3770.937,2381.5447,113.0408,2519.7266,1198.6812,95.5403,1347.4392,0.3346,0.0165,0.3573,166.8,16.769,184,21.7266,2.654,24.1365,87.2941,9.5373,98.8551,9.4,1.9494,12,9.0,2.6458,12,0.4,0.8944,2,2.133,0.7739,3.0367,0.8462,0.0,0.8462
rl+ts (rl_v5),355,28.098,390,278.2,15.2217,297,76.8,24.7528,106,0.7863,0.0568,0.8679,13.0114,0.7939,13.9534,10.4423,0.8065,11.7195,29.3963,0.7595,30.3295,34.0922,2.1987,37.2337,0.0,0.0,0.0,8.9846,0.3873,9.5241,13.0418,0.5929,13.4997,31.3147,3.3684,34.3523,1.3235,0.0339,1.3588,2.1217,0.1207,2.2282,3615.8147,185.1812,3861.9749,2478.5481,121.6395,2630.6239,1137.2666,104.0445,1299.5378,0.3143,0.0186,0.3365,169.4,10.8305,179,27.4694,5.5649,33.0922,103.2674,25.2818,127.3892,10.4,4.9295,17,9.8,4.7645,16,0.6,0.5477,1,1.4503,0.5823,2.3265,0.8138,0.5145,1.3773
rl+ga (rl_base),355,28.098,390,278.0,17.7764,300,77.0,28.9482,116,0.7861,0.0686,0.8799,12.9268,1.1592,14.1787,10.4876,1.4635,12.5256,29.2063,1.5278,31.0306,33.6613,2.0878,36.3341,0.0,0.0,0.0,8.903,0.6231,9.963,13.1103,0.3727,13.4234,32.4145,3.1802,34.3748,1.337,0.0357,1.3776,2.159,0.0581,2.246,3584.9416,220.8656,3892.6295,2494.4215,135.307,2634.3041,1090.5201,106.4077,1276.0384,0.3038,0.0147,0.3278,168.6,19.0342,194,135.5534,27.8059,181.0775,573.0847,79.2354,661.974,13.2,6.3403,21,11.6,6.1074,20,1.6,0.8944,3,1.3578,0.6407,2.0741,1.3567,0.6448,2.4194
rl+ga (rl_v3),355,28.098,390,238.8,13.5167,252,116.2,27.0961,146,0.6753,0.0557,0.7568,8.5194,0.6023,9.0638,7.2678,0.6702,7.7705,19.3619,1.4267,20.9171,31.6778,4.6456,37.9442,0.0,0.0,0.0,5.669,0.4132,6.2527,10.6751,0.0792,10.762,20.635,0.6002,21.3952,1.1812,0.0225,1.2133,1.6448,0.0679,1.7449,3452.7983,150.9927,3653.0322,2154.9385,115.7102,2302.2216,1297.8598,43.9576,1350.8106,0.3761,0.0089,0.3911,164.6,5.5946,173,14.7663,4.2558,21.6922,71.416,74.11,156.2951,1.2,0.8367,2,1.0,1.0,2,0.2,0.4472,1,3.9085,3.541,7.9442,0.6949,0.0,0.6949
rl+ga (rl_v4),355,28.098,390,272.6,12.3004,287,82.4,26.8198,110,0.771,0.06,0.8619,12.0435,1.0888,13.2623,9.5187,0.7817,10.5741,28.2303,1.3548,29.6655,34.8378,3.4809,39.0997,0.0,0.0,0.0,8.4455,0.6918,9.3879,12.0464,0.5505,12.6107,27.4876,2.5582,31.4953,1.2818,0.0269,1.3029,1.9738,0.1098,2.0625,3553.1089,180.1098,3769.7867,2371.0628,89.3541,2469.9128,1182.0461,118.4487,1342.6897,0.3322,0.0194,0.3562,177.0,12.7083,193,97.3778,23.9038,132.8637,469.4201,104.0264,616.1319,7.6,3.3615,13,6.6,2.7019,11,1.0,0.7071,2,1.8033,1.2624,3.5725,0.7586,0.8968,2.0417
rl+ga (rl_v5),355,28.098,390,273.2,15.2545,290,81.8,28.8652,117,0.7728,0.0668,0.8709,13.3565,1.098,14.9239,10.845,1.866,14.018,29.2817,0.6035,30.2234,34.7192,2.9535,39.621,0.0,0.0,0.0,9.2804,0.4812,9.9298,12.9657,0.6904,13.6924,31.3761,3.3656,34.677,1.3089,0.0453,1.3702,2.0689,0.1067,2.2035,3619.3658,185.4986,3820.9147,2475.0377,106.1356,2620.6439,1144.328,108.7384,1292.38,0.3158,0.018,0.3382,164.0,12.6293,177,128.3728,27.6694,170.6734,563.6337,80.7833,641.6049,10.8,3.4928,15,10.0,2.9155,14,0.8,0.8367,2,1.8723,0.683,2.6286,2.4102,2.5287,5.3142
rl+alns (rl_base),355,28.098,390,282.8,14.8728,298,72.2,28.066,105,0.7999,0.0663,0.8949,13.8726,1.0541,15.1479,11.8719,0.9888,12.9831,29.0238,1.1085,29.8804,34.1627,1.8577,36.9932,0.0,0.0,0.0,8.5671,0.5307,9.0144,12.875,0.6511,13.5948,31.1617,3.704,34.0505,1.3124,0.0413,1.3628,2.1071,0.1167,2.2613,3894.5461,150.1317,4101.034,2527.2048,126.8646,2717.457,1367.3413,104.6302,1543.1884,0.3511,0.0218,0.3763,109.0,21.6217,131,72.598,10.6192,88.3835,276.5247,21.0669,296.5198,11.6,3.2863,16,10.4,2.1909,13,1.2,1.3038,3,1.6796,0.4477,2.295,2.0796,1.2946,3.3469
rl+alns (rl_v3),355,28.098,390,229.0,12.51,244,126.0,28.7489,164,0.6479,0.0565,0.7237,9.9792,0.4206,10.5777,9.1304,0.3982,9.6299,20.5468,1.4219,22.7935,29.8951,4.165,34.6444,0.0255,0.0569,0.1273,5.4578,0.3161,5.9657,10.2316,0.2704,10.5323,18.9718,0.6877,20.0633,1.1691,0.0082,1.1802,1.5742,0.0275,1.6134,3875.881,199.6419,4107.872,2047.514,89.5656,2148.7292,1828.367,134.0593,2025.2041,0.4714,0.0146,0.493,42.8,9.654,60,9.2671,1.9002,12.3817,44.2608,8.6234,57.2028,0.4,0.5477,1,0.4,0.5477,1,0.0,0.0,0,4.4449,0.2821,4.6444,,,
rl+alns (rl_v4),355,28.098,390,273.0,17.0441,294,82.0,27.7759,118,0.7719,0.0646,0.8619,12.8168,0.8421,13.8624,10.9575,0.6519,11.6375,28.1348,1.1636,29.604,33.5615,1.1241,35.1997,0.0,0.0,0.0,7.8282,0.4209,8.4349,12.1063,0.4942,12.6674,27.3064,2.65,31.4014,1.2788,0.0329,1.3122,1.9677,0.0967,2.0779,3915.0689,168.8765,4165.9398,2410.4798,131.1431,2554.8256,1504.5891,109.4691,1682.1268,0.3843,0.0215,0.4038,107.6,17.3868,128,52.805,10.984,68.2602,233.5277,42.8777,285.8702,5.2,2.8636,9,4.8,2.7749,9,0.4,0.5477,1,1.553,0.584,2.2869,2.6305,1.0132,3.3469
rl+alns (rl_v5),355,28.098,390,280.6,13.9212,295,74.4,27.0148,105,0.7935,0.0627,0.8829,14.1363,0.8863,15.2839,12.2444,1.0065,13.5788,29.5377,0.9808,30.3636,35.0691,1.3583,36.3371,0.0,0.0,0.0,8.4595,0.568,8.9427,12.9886,0.7393,13.5103,30.5546,3.6096,32.5948,1.3182,0.041,1.3678,2.0551,0.1315,2.1638,3965.0743,193.7952,4282.0184,2518.1128,103.847,2654.2429,1446.9615,164.4787,1731.5685,0.3643,0.027,0.4044,105.6,18.2975,128,71.8629,12.5473,89.1773,280.1883,50.0955,349.2015,12.6,4.827,17,12.0,4.7958,16,0.6,0.5477,1,1.663,0.2123,1.9284,1.011,0.5895,1.6912
greedy,355,28.098,390,269.8,17.5841,291,85.2,31.364,121,0.7634,0.0744,0.8739,14.5018,1.3043,16.6047,11.9012,2.3272,15.4642,30.4878,1.0464,31.6264,38.1294,4.1161,44.8513,0.0,0.0,0.0,9.5752,0.5089,10.2891,13.2689,0.6568,14.1103,32.2345,3.2211,37.1686,1.3366,0.0419,1.3996,2.1529,0.1033,2.2541,3873.3898,220.7909,4163.1363,2529.5276,157.2867,2735.7967,1343.8622,111.375,1541.8947,0.3469,0.0186,0.3704,0.0,0.0,0,0.4441,0.4059,1.1655,0.5789,0.0724,0.6669,17.8,6.3797,25,16.4,5.7706,24,1.4,1.1402,3,2.3489,0.475,2.833,1.7967,1.1917,2.9526
greedy+sa,355,28.098,390,277.4,13.3903,293,77.6,25.8031,108,0.7843,0.0584,0.8709,14.5124,1.1647,16.0172,12.8469,1.5472,15.1314,29.9068,0.7639,30.8595,36.2816,2.7676,40.8499,0.0,0.0,0.0,9.3684,0.4585,10.0212,13.5028,0.8096,14.1065,32.4913,3.1743,35.719,1.345,0.0453,1.3917,2.1743,0.0737,2.225,3849.6542,201.5213,4114.848,2572.4838,110.2432,2688.8683,1277.1704,122.6032,1486.3,0.3313,0.0177,0.3612,36.8,6.9065,48,56.7373,13.8741,71.1623,233.1774,56.0428,297.7042,15.8,4.9193,22,14.8,4.9699,20,1.0,1.0,2,1.8375,0.3093,2.2775,2.1209,1.5851,3.8276
greedy+ts,355,28.098,390,280.2,14.4465,295,74.8,28.735,108,0.7927,0.0674,0.8859,13.6037,1.181,15.0758,10.9634,0.9725,12.3613,29.9299,0.9419,30.8806,35.7458,2.8562,38.6836,0.0,0.0,0.0,9.3916,0.6031,10.2289,13.644,0.7895,14.1796,31.5903,3.3169,34.4834,1.3546,0.0429,1.4141,2.1658,0.1148,2.2438,3612.7359,161.675,3834.1512,2544.3183,93.4459,2661.176,1068.4176,108.8005,1255.0655,0.2953,0.0198,0.3273,82.6,17.5727,99,26.9188,4.0789,31.1602,106.7128,18.6948,122.5238,15.6,8.1731,26,14.2,7.6616,25,1.4,1.1402,3,1.539,0.4398,1.9075,1.2089,0.7471,2.287
greedy+ga,355,28.098,390,280.0,12.7083,296,75.0,30.0416,108,0.7925,0.0701,0.8889,13.6453,1.0337,14.9547,11.0104,1.252,12.7203,30.4775,1.2508,31.917,36.1537,1.8434,38.6836,0.0,0.0,0.0,9.4632,0.6143,10.3847,13.5028,0.717,14.1618,32.4174,3.4835,35.3985,1.3455,0.0375,1.3886,2.1395,0.1003,2.2035,3607.3514,183.3007,3854.0489,2510.1221,100.2157,2599.4701,1097.2293,101.6564,1258.905,0.3038,0.015,0.3266,90.0,17.5071,106,146.5071,20.6516,168.4548,638.5986,70.0752,743.2412,17.8,8.2583,30,17.0,8.4558,30,0.8,0.8367,2,1.8596,0.4889,2.2713,1.1851,0.5657,1.804
greedy+alns,355,28.098,390,286.0,12.6095,303,69.0,26.6927,104,0.8089,0.0614,0.8859,13.3632,0.9272,14.4662,11.2269,1.2709,12.63,29.2957,0.9097,30.176,35.4563,1.9039,37.4689,0.0,0.0,0.0,8.8507,0.6026,9.599,13.1789,0.9851,13.8382,30.5404,3.7248,33.4095,1.3235,0.0574,1.3806,2.0987,0.1361,2.2584,3791.397,222.6522,4099.3765,2549.6124,105.9331,2703.1619,1241.7847,167.0653,1532.5629,0.3266,0.0267,0.3739,70.0,13.0576,83,75.5221,14.2524,93.6247,296.5936,52.4508,339.422,10.2,4.7645,18,9.4,3.6469,15,0.8,1.3038,3,1.6653,0.9761,3.2996,0.788,0.1316,0.8811
rl (rl_v3ant),355,28.098,390,270.2,11.2561,284,84.8,30.1529,117,0.7649,0.0678,0.8529,16.474,1.1955,18.1295,15.446,2.6161,18.8306,31.4263,0.8892,32.4668,38.4953,3.3835,44.0207,0.0272,0.0607,0.1358,9.6176,0.2132,9.9018,14.1457,0.6005,14.664,35.1236,1.3028,36.9734,1.3984,0.0232,1.4203,2.2493,0.0386,2.2879,4067.4398,219.434,4400.8947,2578.4791,100.411,2698.7176,1488.9608,132.9014,1702.1772,0.3656,0.0145,0.3868,0.0,0.0,0,4.6299,2.6006,9.2533,5.9015,0.5443,6.5051,25.6,8.5029,39,22.4,6.7305,32,3.2,2.1679,7,2.1572,0.5309,2.6748,1.7365,0.8429,2.7231
rl+sa (rl_v3ant),355,28.098,390,274.0,13.8203,289,81.0,28.3108,116,0.7751,0.0646,0.8679,15.2577,0.7738,16.4643,13.9501,1.7229,16.8439,29.9717,0.7346,31.1388,34.8243,2.052,37.3913,0.0,0.0,0.0,9.1961,0.2899,9.5691,13.4499,0.5711,14.0094,32.9233,2.4595,35.4498,1.3512,0.0224,1.3702,2.1831,0.0637,2.2229,3957.6074,188.9409,4194.0135,2538.6127,124.0451,2646.7146,1418.9947,84.1002,1553.9142,0.3585,0.0108,0.3705,82.2,11.5629,97,61.4432,9.141,76.9587,223.6688,30.5782,265.5493,15.6,6.6933,26,15.0,6.7823,26,0.6,0.8944,2,1.8618,0.4849,2.6399,0.9465,0.3557,1.198
rl+ts (rl_v3ant),355,28.098,390,279.8,11.7983,291,75.2,25.8979,102,0.7912,0.0585,0.8739,13.2844,0.9008,14.3717,10.4226,0.6082,10.9733,29.3473,0.8842,30.3236,34.8944,1.5451,37.2337,0.0,0.0,0.0,9.1568,0.6073,9.8864,13.3789,0.7676,14.0588,31.6577,2.9307,34.6155,1.3356,0.0361,1.3648,2.1191,0.1481,2.2083,3624.1311,170.0705,3844.7486,2526.7715,78.9207,2625.5949,1097.3596,109.9086,1270.1816,0.3023,0.0174,0.3304,168.0,19.4551,198,29.4409,4.646,35.5071,109.1632,21.7387,134.6617,13.2,3.8341,18,11.8,3.4205,17,1.4,1.1402,3,1.8167,0.3133,2.1369,0.9187,0.2238,1.1933
rl+ga (rl_v3ant),355,28.098,390,277.6,16.334,294,77.4,27.1348,106,0.7848,0.0642,0.8829,13.5978,1.2249,15.0898,11.0043,1.8606,13.599,29.7567,1.1401,31.3598,35.7989,2.6575,38.6836,0.0,0.0,0.0,9.33,0.6205,10.1991,13.6125,0.9177,14.3756,32.5456,4.0312,36.7438,1.3567,0.0524,1.4169,2.1665,0.1224,2.2676,3626.984,187.8168,3878.9857,2536.7848,72.5319,2628.7851,1090.1992,127.9103,1293.7088,0.2998,0.0199,0.3335,163.6,21.1731,184,148.8197,34.2033,187.3829,619.63,119.7239,790.4607,12.6,5.8992,21,12.0,5.7009,20,0.6,0.5477,1,1.9118,0.6508,2.8184,1.0552,0.5492,1.6873
rl+alns (rl_v3ant),355,28.098,390,283.4,13.7949,297,71.6,25.4028,98,0.8012,0.0589,0.8919,14.4102,0.904,15.411,12.3301,0.9716,13.7487,29.3639,0.921,30.3044,35.0125,2.897,38.1053,0.1491,0.2642,0.6099,8.6356,0.5893,9.1249,13.439,0.7024,13.9589,31.2681,4.0964,35.4777,1.3424,0.0372,1.3816,2.143,0.1101,2.2274,3972.0601,196.3858,4279.5828,2539.6923,84.5071,2633.6732,1432.3678,140.4132,1681.0595,0.3601,0.0189,0.3928,101.4,18.0083,127,76.1181,12.0142,93.0787,285.4998,45.9009,331.1251,10.8,4.2661,17,10.6,4.3932,17,0.2,0.4472,1,1.7888,0.7196,2.596,0.6949,0.0,0.6949
