policy,total_requests_mean,total_requests_std,total_requests_worst,served_mean,served_std,served_worst,rejected_mean,rejected_std,rejected_worst,service_rate_mean,service_rate_std,service_rate_worst,mean_wait_mean,mean_wait_std,mean_wait_worst,p50_wait_mean,p50_wait_std,p50_wait_worst,p95_wait_mean,p95_wait_std,p95_wait_worst,max_wait_mean,max_wait_std,max_wait_worst,min_wait_mean,min_wait_std,min_wait_worst,std_wait_mean,std_wait_std,std_wait_worst,mean_ride_mean,mean_ride_std,mean_ride_worst,p95_ride_mean,p95_ride_std,p95_ride_worst,mean_detour_ratio_mean,mean_detour_ratio_std,mean_detour_ratio_worst,p95_detour_ratio_mean,p95_detour_ratio_std,p95_detour_ratio_worst,total_distance_mean,total_distance_std,total_distance_worst,loaded_distance_mean,loaded_distance_std,loaded_distance_worst,empty_distance_mean,empty_distance_std,empty_distance_worst,deadhead_ratio_mean,deadhead_ratio_std,deadhead_ratio_worst,improvements_mean,improvements_std,improvements_worst,mean_latency_ms_mean,mean_latency_ms_std,mean_latency_ms_worst,p95_latency_ms_mean,p95_latency_ms_std,p95_latency_ms_worst,violations_total_mean,violations_total_std,violations_total_worst,violations_wait_mean,violations_wait_std,violations_wait_worst,violations_ride_mean,violations_ride_std,violations_ride_worst,mean_wait_excess_mean,mean_wait_excess_std,mean_wait_excess_worst,mean_ride_excess_mean,mean_ride_excess_std,mean_ride_excess_worst
rl+ts (rl_v4),352,32.909,390,277.3333,10.6927,284,74.6667,28.589,106,0.7913,0.0609,0.8498,11.8746,1.3287,13.3984,9.4631,0.921,10.5087,27.4789,0.8899,28.4994,35.1715,3.128,38.768,0.0,0.0,0.0,8.2809,0.5845,8.9558,11.9772,0.6163,12.672,26.5495,3.0326,29.9911,1.2669,0.0228,1.2923,1.9011,0.1282,2.0484,3676.3556,132.5355,3789.0427,2445.1114,16.8662,2463.7845,1231.2441,125.2077,1348.4766,0.3344,0.0223,0.3559,184.6667,11.5902,197,20.2935,3.2195,23.8089,72.9576,16.2895,88.0171,8.0,3.0,11,7.3333,3.2146,11,0.6667,1.1547,2,2.1283,1.0743,3.3639,1.8226,0.0,1.8226
rl+ts (rl_v5),352,32.909,390,287.6667,16.1658,297,64.3333,28.5015,93,0.8204,0.0661,0.8919,12.9292,1.4817,14.2512,10.4542,1.8461,12.4092,29.3903,1.2876,30.4563,33.1265,1.1785,34.0727,0.0,0.0,0.0,8.7355,0.7188,9.3053,13.1699,1.2829,13.9966,31.9318,6.8539,37.0608,1.3263,0.0575,1.3788,2.1364,0.1877,2.2496,3727.8187,82.693,3795.276,2573.9063,63.0415,2643.6963,1153.9124,105.2571,1274.188,0.3093,0.0229,0.3357,177.3333,26.4071,206,28.0077,4.7809,33.5268,100.413,20.5815,123.8657,12.0,8.1854,19,10.3333,6.6583,16,1.6667,1.5275,3,1.393,0.4219,1.6862,1.0562,0.8843,1.6815
rl+ga (rl_base),352,32.909,390,287.6667,13.0512,298,64.3333,25.7747,92,0.8203,0.0564,0.8769,12.7855,0.9044,13.8163,10.3547,0.9252,11.4091,29.0015,0.8512,29.6884,33.5071,1.9301,35.7024,0.0,0.0,0.0,8.7147,0.2935,8.9777,12.7941,0.9743,13.6814,30.0219,4.6495,34.1949,1.308,0.0587,1.3677,2.0524,0.1554,2.1572,3711.3509,132.629,3846.8625,2550.8749,28.9175,2584.0702,1160.476,133.7717,1309.4579,0.3121,0.0249,0.3404,175.0,13.8564,191,136.0417,35.5495,175.8431,533.6386,118.9496,666.5904,10.0,4.5826,15,9.3333,4.1633,14,0.6667,0.5774,1,1.1613,0.4385,1.6546,0.8308,0.1921,0.9667
rl+ga (rl_v3),352,32.909,390,246.3333,9.8658,253,105.6667,30.2379,139,0.703,0.0581,0.7598,8.418,0.7355,9.267,7.1838,0.3586,7.5902,18.7447,1.4682,20.4396,30.8668,6.3588,37.9442,0.0,0.0,0.0,5.4831,0.3833,5.8901,10.5775,0.1102,10.6756,21.0841,1.7059,22.8589,1.1784,0.0088,1.1885,1.5933,0.054,1.6544,3531.2131,129.6526,3635.4237,2210.7889,57.5366,2253.9736,1320.4242,80.9994,1402.5034,0.3737,0.0105,0.3858,165.0,5.5678,171,15.6305,7.9052,24.5445,65.3721,83.6539,161.9647,1.0,1.0,2,0.6667,1.1547,2,0.3333,0.5774,1,4.4968,0.0,4.4968,0.6949,0.0,0.6949
rl+ga (rl_v4),352,32.909,390,275.6667,10.9697,282,76.3333,29.023,108,0.7866,0.0619,0.8468,11.6823,1.0374,12.8579,9.296,0.9747,10.4214,27.466,2.3912,30.2253,34.8584,3.4763,38.768,0.0,0.0,0.0,8.1162,0.78,9.0161,11.8704,0.4879,12.3588,25.8085,2.3805,27.6345,1.2681,0.0201,1.2845,1.9466,0.1105,2.0608,3706.1374,128.1597,3826.7242,2417.6896,42.3288,2456.5965,1288.4478,104.2216,1402.8674,0.3473,0.0168,0.3666,181.3333,11.547,188,77.6752,19.6364,100.2333,365.7751,78.8905,456.7174,8.0,6.0828,15,7.6667,6.3509,15,0.3333,0.5774,1,1.957,0.7379,2.6852,0.6949,0.0,0.6949
rl+ga (rl_v5),352,32.909,390,285.3333,12.6623,295,66.6667,31.2623,100,0.8144,0.0712,0.8859,13.1538,1.1205,14.4023,10.9563,1.5541,12.7424,29.0667,0.6048,29.7136,34.2952,1.8694,35.4902,0.0,0.0,0.0,8.6964,0.4012,9.1142,12.9018,0.7424,13.6063,30.1311,3.2502,32.3657,1.3101,0.0311,1.3394,2.0428,0.1586,2.1738,3735.7647,131.9901,3847.9096,2554.2391,41.9318,2581.2528,1181.5256,91.7318,1266.6568,0.316,0.0136,0.3292,182.6667,20.1329,204,138.2411,22.9126,162.962,576.9743,78.8759,635.3016,8.6667,4.5092,13,8.0,4.0,12,0.6667,0.5774,1,1.6398,0.4658,1.9307,1.382,0.9717,2.0691
rl+alns (rl_base),352,32.909,390,289.0,12.1244,296,63.0,28.8271,94,0.8246,0.065,0.8889,13.7212,0.8952,14.3939,12.0173,0.9645,12.6922,28.4031,1.3108,29.6596,34.669,3.1027,38.1982,0.0,0.0,0.0,8.513,0.6046,9.087,12.9131,0.9014,13.6,29.4124,3.1549,32.3381,1.3118,0.0481,1.3439,2.0801,0.1456,2.1814,3993.1287,149.1619,4162.8036,2591.6844,40.3531,2637.1624,1401.4444,159.5465,1585.0727,0.3503,0.0269,0.3808,121.3333,4.1633,126,74.9655,13.1386,89.7667,285.8313,56.8861,350.1071,10.3333,4.7258,14,9.3333,4.0415,13,1.0,1.0,2,1.7081,0.1889,1.8851,1.4327,0.913,2.0782
rl+alns (rl_v3),352,32.909,390,233.6667,12.3423,244,118.3333,25.4231,146,0.666,0.0433,0.7117,10.1227,0.6275,10.6669,9.3273,0.5996,10.0182,20.4439,1.9474,21.9171,26.9123,0.5509,27.316,0.0,0.0,0.0,5.3424,0.5105,5.7389,10.1408,0.3327,10.5154,18.6957,0.4594,19.1851,1.1665,0.0012,1.1673,1.5148,0.0344,1.5441,3983.1947,171.536,4126.2717,2088.5042,44.8929,2139.9824,1894.6905,161.3852,2058.2279,0.4751,0.0213,0.4988,46.3333,20.502,70,10.0228,4.0738,14.7222,46.108,17.6714,66.4549,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,
rl+alns (rl_v4),352,32.909,390,283.6667,11.3725,293,68.3333,26.0832,97,0.809,0.0554,0.8619,12.7457,0.8221,13.583,10.8096,0.7692,11.6321,27.9434,0.8467,28.6392,33.5333,1.2473,34.9565,0.0,0.0,0.0,7.9621,0.3753,8.3219,12.0953,0.5599,12.4791,26.5707,3.0871,29.8166,1.2802,0.0293,1.3002,1.971,0.1048,2.0672,3978.488,133.2986,4130.1145,2479.907,30.8152,2508.4392,1498.581,127.9525,1646.0614,0.3763,0.0197,0.3986,115.3333,4.5092,120,58.2649,15.0703,74.6936,244.2648,59.06,309.7773,5.3333,1.5275,7,5.0,1.0,6,0.3333,0.5774,1,1.7434,0.8618,2.7377,3.3469,0.0,3.3469
rl+alns (rl_v5),352,32.909,390,287.0,8.7178,293,65.0,30.5123,99,0.8193,0.0677,0.8799,14.0807,0.7358,14.7771,12.7972,0.2695,12.9824,28.38,1.3437,29.1838,33.6166,1.2583,34.627,0.1781,0.3084,0.5342,7.9939,0.4886,8.4078,12.8604,0.8339,13.3585,28.5236,3.6271,30.8437,1.305,0.0339,1.3341,2.0333,0.0979,2.1088,4070.9957,201.8209,4291.0994,2535.9143,6.7584,2540.1586,1535.0813,196.9956,1751.6358,0.3761,0.0293,0.4082,111.6667,9.8658,123,74.4101,12.6332,83.6433,303.1677,66.6364,353.2964,8.3333,4.0415,12,8.0,4.0,12,0.3333,0.5774,1,1.5654,0.529,1.9171,0.6949,0.0,0.6949
greedy,352,32.909,390,280.3333,12.897,291,71.6667,32.2542,106,0.8003,0.0728,0.8739,14.7999,1.5675,16.6047,13.0356,2.2725,15.4642,30.1239,1.1585,31.122,35.8742,1.9137,37.8931,0.0,0.0,0.0,9.2989,0.3767,9.7077,13.2628,0.9287,14.1103,32.0052,4.5062,37.1686,1.3378,0.0553,1.3996,2.1254,0.1313,2.2541,4005.0169,178.4403,4163.1363,2629.7209,102.1007,2735.7967,1375.2961,144.8255,1541.8947,0.343,0.0246,0.3704,0.0,0.0,0,0.2705,0.031,0.3052,0.5866,0.067,0.6478,16.0,7.0,23,14.3333,5.5076,20,1.6667,1.5275,3,2.3886,0.4837,2.833,2.0532,0.0915,2.1179
greedy+sa,352,32.909,390,287.0,10.4403,294,65.0,28.1603,96,0.8188,0.0618,0.8769,14.9697,1.2656,16.3372,13.6107,1.3216,15.1368,29.8535,1.0623,31.0705,35.8007,2.5255,38.0805,0.0,0.0,0.0,9.2176,0.236,9.4707,13.127,1.2405,14.1967,30.4742,4.7722,34.6539,1.3257,0.0532,1.3591,2.0522,0.1215,2.1263,3973.4209,88.2981,4062.9322,2637.1778,40.9794,2674.3459,1336.2432,118.7076,1469.7,0.336,0.0226,0.3617,42.0,4.3589,47,61.2458,11.6548,70.8198,243.7936,12.5728,251.788,15.0,6.0828,22,13.6667,6.4291,21,1.3333,1.5275,3,1.5647,0.4051,2.0098,2.1635,2.7258,4.091
greedy+ts,352,32.909,390,286.3333,8.5049,295,65.6667,34.2685,104,0.818,0.0777,0.8859,13.2159,0.9905,14.3427,10.6405,0.7454,11.4244,29.8306,1.1925,31.1927,34.4204,2.629,37.3613,0.0,0.0,0.0,9.059,0.5103,9.6482,13.3022,0.7647,13.829,31.1955,4.5679,35.6524,1.3311,0.023,1.3448,2.1098,0.1314,2.2174,3705.5202,149.7239,3849.6805,2596.6682,39.9926,2626.5679,1108.852,120.1383,1237.4842,0.2987,0.0205,0.3215,98.0,7.0,103,25.3094,2.6491,28.0413,98.0732,18.3829,110.822,13.6667,8.1445,23,12.0,6.0828,19,1.6667,2.0817,4,1.6703,0.9184,2.7253,1.7151,1.4427,2.7352
greedy+ga,352,32.909,390,289.3333,8.9629,295,62.6667,29.9555,96,0.8259,0.0668,0.8859,13.6462,1.0077,14.7095,11.4859,1.2003,12.8684,29.7298,0.6168,30.183,34.5316,2.0029,36.5629,0.0,0.0,0.0,9.036,0.3932,9.2821,13.2565,1.0633,14.3812,31.7134,5.3077,36.2847,1.3398,0.0435,1.382,2.1479,0.1736,2.3103,3749.5126,100.9087,3845.6588,2608.5218,40.2011,2654.7385,1140.9908,139.3241,1264.0061,0.3038,0.0293,0.3287,95.6667,4.1633,99,147.8253,32.5415,171.1593,619.5371,117.1235,710.9176,14.0,5.1962,17,12.0,3.6056,15,2.0,2.0,4,1.4851,0.4638,1.8578,1.3926,0.3318,1.6272
greedy+alns,352,32.909,390,291.6667,12.7017,299,60.3333,28.746,91,0.8321,0.0656,0.8979,13.4986,0.9573,14.5723,11.4273,1.0977,12.6941,29.4856,0.2185,29.7003,35.1258,1.8023,36.2758,0.0,0.0,0.0,8.8816,0.377,9.2707,13.1734,1.0619,13.9918,30.9716,5.4321,36.3804,1.3277,0.0548,1.3805,2.0673,0.1632,2.1766,3904.6181,169.9271,4074.7397,2617.0582,104.9026,2738.1542,1287.5598,197.7177,1515.7041,0.3289,0.0383,0.372,75.0,8.544,83,72.893,14.4765,89.3757,271.3644,45.1262,318.8478,11.6667,1.1547,13,11.0,1.0,12,0.6667,0.5774,1,1.3786,0.4716,1.9107,2.0645,1.9368,3.434
rl (rl_v3ant),352,32.909,390,277.3333,6.5064,284,74.6667,33.828,113,0.7923,0.0737,0.8529,17.2319,0.8452,18.1404,17.1847,1.5287,18.8306,31.4704,0.7277,31.9066,39.6924,4.0848,44.0207,0.0453,0.0784,0.1358,9.6111,0.1556,9.7609,14.036,0.8068,14.664,34.5737,1.1001,35.8434,1.3967,0.0296,1.4203,2.2604,0.0279,2.2879,4197.6663,183.3196,4400.8947,2651.0453,41.2904,2698.7176,1546.621,143.9172,1702.1772,0.3679,0.0181,0.3868,0.0,0.0,0,3.5028,0.7794,4.2638,4.5558,0.588,5.2237,24.6667,3.0551,28,22.0,3.0,25,2.6667,0.5774,3,2.2557,0.7504,2.7029,1.0782,0.4765,1.3845
rl+sa (rl_v3ant),352,32.909,390,283.0,6.0828,287,69.0,30.8058,104,0.808,0.0667,0.8619,15.6654,1.133,16.9575,15.0728,2.2567,17.6633,30.0905,0.875,30.7015,34.7185,2.239,37.2959,0.3361,0.5821,1.0082,8.8317,0.4526,9.3285,13.105,0.6954,13.6343,30.1994,2.5285,32.635,1.3349,0.0416,1.3746,2.1316,0.0922,2.2229,4072.2546,178.3159,4245.3516,2589.6377,34.6326,2625.5003,1482.6169,164.3128,1658.3213,0.3634,0.0246,0.3906,86.0,9.1652,94,67.4889,12.0414,75.5836,231.7782,30.6401,250.9395,17.3333,6.4291,22,15.3333,6.6583,21,2.0,1.0,3,1.5707,0.4276,2.0408,1.0217,0.5093,1.6085
rl+ts (rl_v3ant),352,32.909,390,289.0,10.583,297,63.0,31.0966,97,0.825,0.0706,0.8919,13.5493,1.4474,15.1932,11.5157,1.9989,13.7452,29.6112,0.3885,29.9343,33.8142,0.9395,34.6434,0.0,0.0,0.0,8.9531,0.3236,9.3263,13.2123,0.9641,14.0695,30.7474,3.4364,33.4746,1.3257,0.0364,1.352,2.1245,0.1542,2.241,3728.9813,124.5216,3826.5482,2567.0079,16.016,2585.0722,1161.9734,124.1838,1272.0038,0.3111,0.0233,0.3324,170.3333,14.4684,187,33.5878,4.0095,37.9765,125.2406,22.5253,150.8702,12.3333,2.5166,15,11.6667,2.5166,14,0.6667,0.5774,1,1.527,0.3404,1.8567,1.8084,1.5746,2.9218
rl+ga (rl_v3ant),352,32.909,390,288.6667,10.504,299,63.3333,34.2685,101,0.8246,0.0789,0.8979,13.7039,0.8939,14.7159,11.0839,1.4392,12.7196,30.0199,0.9227,31.0446,34.6078,1.4843,36.1198,0.0,0.0,0.0,9.2936,0.1895,9.5076,13.322,1.0018,14.2546,31.5716,4.174,35.5865,1.3414,0.0461,1.3889,2.094,0.0787,2.1413,3750.8682,161.2848,3888.2465,2612.9277,90.9023,2705.304,1137.9405,122.9212,1278.3424,0.303,0.0226,0.3288,175.6667,21.3854,199,163.35,12.5008,177.7777,644.8216,28.5787,676.8355,15.0,5.2915,21,13.6667,4.0415,18,1.3333,1.5275,3,1.9624,0.6114,2.5045,1.793,1.5529,2.891
rl+alns (rl_v3ant),352,32.909,390,292.3333,15.0444,302,59.6667,27.5379,88,0.8337,0.0636,0.9009,14.2296,1.0773,15.4401,12.7398,1.3081,14.1852,28.8231,1.0747,29.8279,34.4555,3.3396,37.3568,0.0852,0.1476,0.2557,8.1964,0.5235,8.724,13.0551,0.522,13.4053,30.4337,3.1635,33.3072,1.3205,0.0226,1.3461,2.1121,0.107,2.2217,4074.1115,186.7793,4283.3955,2585.643,47.1743,2625.8949,1488.4685,146.9931,1657.5006,0.3648,0.0192,0.387,112.0,16.0935,125,82.2255,18.2635,103.2824,290.1684,53.4989,349.0976,8.3333,4.5092,13,7.3333,4.5092,12,1.0,0.0,1,1.6531,0.7597,2.1946,2.0009,2.6668,5.069
