policy,total_requests_mean,total_requests_std,total_requests_worst,served_mean,served_std,served_worst,rejected_mean,rejected_std,rejected_worst,service_rate_mean,service_rate_std,service_rate_worst,mean_wait_mean,mean_wait_std,mean_wait_worst,p50_wait_mean,p50_wait_std,p50_wait_worst,p95_wait_mean,p95_wait_std,p95_wait_worst,max_wait_mean,max_wait_std,max_wait_worst,min_wait_mean,min_wait_std,min_wait_worst,std_wait_mean,std_wait_std,std_wait_worst,mean_ride_mean,mean_ride_std,mean_ride_worst,p95_ride_mean,p95_ride_std,p95_ride_worst,mean_detour_ratio_mean,mean_detour_ratio_std,mean_detour_ratio_worst,p95_detour_ratio_mean,p95_detour_ratio_std,p95_detour_ratio_worst,total_distance_mean,total_distance_std,total_distance_worst,loaded_distance_mean,loaded_distance_std,loaded_distance_worst,empty_distance_mean,empty_distance_std,empty_distance_worst,deadhead_ratio_mean,deadhead_ratio_std,deadhead_ratio_worst,improvements_mean,improvements_std,improvements_worst,mean_latency_ms_mean,mean_latency_ms_std,mean_latency_ms_worst,p95_latency_ms_mean,p95_latency_ms_std,p95_latency_ms_worst,violations_total_mean,violations_total_std,violations_total_worst,violations_wait_mean,violations_wait_std,violations_wait_worst,violations_ride_mean,violations_ride_std,violations_ride_worst,mean_wait_excess_mean,mean_wait_excess_std,mean_wait_excess_worst,mean_ride_excess_mean,mean_ride_excess_std,mean_ride_excess_worst
rl+ts (rl_v4),352,32.909,390,288.3333,15.2753,305,63.6667,19.1398,85,0.8212,0.0371,0.8559,11.8574,0.8535,12.7776,9.7642,1.1918,11.0649,27.8737,0.0265,27.8967,34.5512,1.1231,35.6119,0.0,0.0,0.0,8.0521,0.155,8.1773,11.9538,0.686,12.3833,27.4629,1.2413,28.8293,1.3012,0.0539,1.3571,2.121,0.1174,2.2354,3654.377,146.3044,3747.2036,2438.7411,84.2696,2534.2498,1215.6359,106.1421,1323.0936,0.3324,0.0195,0.3547,192.6667,6.8069,198,26.7383,4.9862,32.0785,103.472,8.9079,110.1018,5.0,2.0,7,5.0,2.0,7,0.0,0.0,0,1.9382,0.3999,2.3968,,,
rl+ts (rl_v5),352,32.909,390,292.3333,17.7858,305,59.6667,31.0215,90,0.834,0.0748,0.9159,13.1004,1.0368,14.2873,10.7643,1.3401,12.1098,28.9489,0.5202,29.4164,32.786,1.0786,33.9685,0.0,0.0,0.0,8.9786,0.2895,9.1671,13.8772,0.9909,14.473,35.4316,5.7581,39.7068,1.4056,0.0622,1.4463,2.4228,0.2735,2.5841,3721.4603,120.0129,3820.2112,2627.1207,69.0305,2706.7851,1094.3396,120.2799,1230.5989,0.2937,0.0246,0.3221,185.6667,23.7136,211,33.994,7.3117,38.3145,125.7061,21.6979,138.4344,8.6667,5.7735,12,7.6667,4.9329,11,1.0,1.0,2,1.247,0.2539,1.5259,1.4996,1.3988,2.4887
rl+ga (rl_base),352,32.909,390,295.3333,15.0111,304,56.6667,28.5365,86,0.8424,0.067,0.9129,13.0626,1.0476,14.1882,10.5834,0.9898,11.6369,29.3893,0.6353,29.9806,33.1246,2.553,35.8749,0.0,0.0,0.0,8.9257,0.4026,9.3831,13.5926,0.8841,14.5766,33.707,5.3336,37.8143,1.4043,0.0743,1.4901,2.4375,0.2039,2.6602,3728.5237,121.9947,3829.0324,2636.9785,84.543,2688.7312,1091.5452,44.4191,1140.3012,0.2927,0.0053,0.2978,188.6667,17.0098,208,163.3522,41.8854,210.9365,609.9296,123.0562,725.7046,11.0,4.0,15,10.6667,3.5119,14,0.3333,0.5774,1,0.95,0.3664,1.2074,3.683,0.0,3.683
rl+ga (rl_v3),352,32.909,390,250.6667,10.6927,260,101.3333,25.7941,130,0.7147,0.0466,0.7598,8.5926,0.9641,9.6966,7.6859,0.9845,8.8133,19.8313,2.6675,22.893,29.4119,2.6053,32.1905,0.0,0.0,0.0,5.6157,0.4115,6.0817,10.4337,0.0547,10.4963,19.4042,1.536,20.3665,1.1898,0.0146,1.1999,1.605,0.0542,1.643,3525.6963,148.4305,3660.7568,2195.364,73.6661,2242.1091,1330.3323,82.0968,1418.6477,0.3771,0.0091,0.3875,171.0,9.6437,178,16.4554,5.0014,22.1919,65.5974,81.7447,159.9738,0.6667,1.1547,2,0.6667,1.1547,2,0.0,0.0,0,1.5607,0.0,1.5607,,,
rl+ga (rl_v4),352,32.909,390,285.6667,14.0119,300,66.3333,21.5019,90,0.814,0.0434,0.8559,12.0677,1.8855,13.9056,9.9175,1.4835,11.4305,27.6818,2.195,30.0586,33.5796,1.7826,35.6008,0.0,0.0,0.0,8.3203,1.0314,9.3927,12.2763,0.8484,12.9925,28.939,2.1149,30.6432,1.3201,0.0632,1.3823,2.1855,0.1857,2.387,3712.0066,138.925,3798.3706,2503.3629,80.2717,2594.533,1208.6436,109.8575,1326.1168,0.3253,0.0207,0.3491,188.3333,5.6862,193,106.2387,48.4271,156.7917,465.9111,144.0496,602.1019,9.3333,7.5056,18,8.0,6.9282,16,1.3333,0.5774,2,1.3723,0.0844,1.4684,2.4664,1.823,4.4754
rl+ga (rl_v5),352,32.909,390,294.0,14.7309,303,58.0,28.0535,87,0.8386,0.0653,0.9069,13.0462,1.5167,14.7917,10.9951,1.9933,13.2967,29.1791,0.758,30.0206,32.9846,1.0834,34.0028,0.0,0.0,0.0,8.8002,0.4874,9.3457,13.7603,1.1058,14.6683,34.9575,7.1323,42.0097,1.4042,0.0625,1.4566,2.427,0.2264,2.5745,3708.5054,125.7474,3803.671,2620.8716,38.3821,2663.9521,1087.6337,109.9115,1195.3265,0.2929,0.0204,0.3143,195.0,8.1854,202,157.4833,31.4198,192.7215,588.97,84.5743,652.942,10.3333,5.1316,16,10.0,5.2915,16,0.3333,0.5774,1,1.2422,0.1831,1.4534,0.9674,0.0,0.9674
rl+alns (rl_base),352,32.909,390,300.3333,14.8436,313,51.6667,24.1109,77,0.8561,0.0552,0.9129,13.5921,0.7121,14.4096,11.2383,0.9152,12.1674,29.2456,0.3679,29.5148,33.9211,0.7069,34.7164,0.0,0.0,0.0,8.483,0.3906,8.8112,13.4705,1.2585,14.3347,34.5336,6.7843,39.8269,1.3845,0.0842,1.456,2.434,0.2815,2.5995,4009.4176,152.799,4175.7697,2605.6407,70.3822,2680.0894,1403.7769,200.9571,1635.5792,0.3493,0.0368,0.3917,134.0,14.7309,143,90.6423,19.1495,112.6857,323.6525,47.9002,378.6078,12.0,3.0,15,11.3333,2.0817,13,0.6667,1.1547,2,1.4011,0.1156,1.5345,3.9184,0.0,3.9184
rl+alns (rl_v3),352,32.909,390,241.6667,16.9214,256,110.3333,23.5018,134,0.6883,0.0442,0.7387,10.0726,0.3704,10.411,9.3762,0.3646,9.7881,19.8755,0.8705,20.4742,28.4712,1.5721,29.8973,0.0,0.0,0.0,5.2752,0.2008,5.4549,10.0301,0.0765,10.1054,19.0938,0.6831,19.8334,1.1763,0.0049,1.1801,1.5516,0.0323,1.571,4001.1292,176.6625,4118.4923,2098.6441,114.1076,2211.4988,1902.4851,104.0466,2017.3824,0.4755,0.0156,0.4898,52.0,23.6432,77,11.7868,4.6056,17.0287,51.4562,25.4447,79.4243,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,
rl+alns (rl_v4),352,32.909,390,291.6667,16.8028,310,60.3333,17.8979,80,0.8305,0.035,0.8649,12.5905,0.9545,13.5423,11.2503,0.7416,12.0817,27.2736,1.8938,28.874,33.5349,0.4549,34.0559,0.0274,0.0475,0.0823,7.435,0.5926,7.9768,12.3246,0.9069,13.0296,28.5674,4.2626,32.371,1.3293,0.0633,1.3745,2.1711,0.1927,2.3592,4029.1731,139.9149,4167.7968,2517.3806,91.426,2622.6579,1511.7924,171.5669,1709.8548,0.3747,0.0317,0.4103,122.6667,23.029,148,67.9939,24.804,94.3988,274.8478,48.7255,325.2741,5.0,3.4641,9,4.6667,2.8868,8,0.3333,0.5774,1,1.5871,0.2697,1.8347,0.9734,0.0,0.9734
rl+alns (rl_v5),352,32.909,390,302.6667,6.4291,310,49.3333,26.5769,80,0.8636,0.0596,0.9009,14.0511,0.3219,14.2426,12.5701,0.4247,13.0065,29.0834,0.5632,29.6803,33.7423,0.3092,34.0182,0.572,0.4608,1.0528,8.1231,0.5492,8.7572,13.4317,1.2866,14.2434,32.8182,6.8436,37.3082,1.3816,0.073,1.4404,2.3548,0.2826,2.5784,4075.6391,190.0756,4291.8609,2628.8386,55.3997,2692.8085,1446.8005,215.6123,1695.1424,0.3539,0.0361,0.395,134.3333,1.5275,136,99.5389,21.3781,118.6484,351.3028,54.9284,395.4483,9.0,3.6056,13,8.3333,4.0415,13,0.6667,1.1547,2,1.7611,0.1518,1.9239,0.5926,0.0,0.5926
greedy,352,32.909,390,290.0,11.7898,300,62.0,32.4191,97,0.828,0.0749,0.9009,15.27,1.0062,16.4044,14.0946,1.7122,15.821,30.5568,0.9769,31.4777,34.8079,0.7381,35.6427,0.0,0.0,0.0,9.361,0.1315,9.496,14.5839,1.0466,15.2155,39.1398,4.6509,43.4289,1.4673,0.0787,1.5411,2.6575,0.0899,2.7513,4072.6053,131.1038,4205.8096,2729.8849,95.3416,2805.6976,1342.7204,92.9958,1444.6981,0.3296,0.0172,0.3435,0.0,0.0,0,0.3052,0.037,0.3477,0.6385,0.0229,0.664,16.6667,6.0277,23,16.3333,5.5076,22,0.3333,0.5774,1,1.6225,0.5224,1.9599,0.1827,0.0,0.1827
greedy+sa,352,32.909,390,296.0,15.0997,310,56.0,22.6495,80,0.8435,0.0501,0.8949,14.7611,0.8535,15.6697,13.0827,1.3956,14.6922,29.7048,0.6869,30.3143,34.1321,0.3763,34.5454,0.0,0.0,0.0,9.1667,0.3297,9.4258,14.4965,0.7558,15.0809,37.9868,1.6823,39.4816,1.4599,0.0489,1.5133,2.6401,0.0642,2.6873,3969.8001,112.2262,4079.621,2711.1746,53.8222,2771.2513,1258.6255,109.4527,1384.7033,0.3168,0.0198,0.3394,47.6667,7.7675,54,77.1264,15.5325,94.6357,269.356,47.7472,309.2221,15.3333,2.5166,18,13.3333,3.5119,17,2.0,1.0,3,1.464,0.0867,1.55,0.9161,0.7873,1.8192
greedy+ts,352,32.909,390,302.0,10.3923,308,50.0,29.1376,82,0.8618,0.068,0.9249,13.4555,1.2379,14.8778,10.8555,1.3665,12.3775,29.6851,0.9154,30.7388,34.9728,1.4649,36.6602,0.0,0.0,0.0,9.0959,0.5105,9.5919,14.0,1.0903,14.8403,35.0617,7.1619,41.071,1.4112,0.0775,1.488,2.4664,0.2054,2.6755,3752.2001,125.9909,3850.0809,2614.808,40.8574,2660.2676,1137.3921,109.0942,1247.0762,0.3027,0.0197,0.3239,106.3333,4.9329,112,39.4722,3.6883,43.6123,153.7034,12.3972,166.9718,15.3333,6.1101,22,14.0,5.2915,20,1.3333,1.1547,2,1.4258,0.4701,1.9585,1.487,1.346,2.4387
greedy+ga,352,32.909,390,300.0,13.0,308,52.0,29.2062,83,0.856,0.0689,0.9249,13.8289,1.0826,14.9506,11.2929,0.7441,12.0758,30.0495,1.3883,31.1277,35.4718,4.1244,40.0781,0.0,0.0,0.0,9.2209,0.547,9.666,14.2187,1.2337,15.2089,37.4179,8.1967,44.3762,1.4308,0.0782,1.5083,2.5553,0.2009,2.7338,3743.8607,105.2536,3835.753,2656.9234,39.7949,2690.1038,1086.9372,131.1925,1222.9503,0.2898,0.0272,0.3188,111.6667,10.0664,121,192.6803,28.7678,225.0831,768.0708,25.5192,796.8213,17.0,9.5394,27,16.3333,8.5049,25,0.6667,1.1547,2,1.5257,0.3732,1.8323,1.219,0.0,1.219
greedy+alns,352,32.909,390,306.3333,10.5987,316,45.6667,25.3837,74,0.8737,0.0583,0.9249,13.7223,1.2021,15.033,11.5941,1.0237,12.4445,29.4581,0.898,30.4803,33.0704,2.5044,35.9545,0.0,0.0,0.0,8.919,0.3977,9.3782,13.681,0.9341,14.3069,35.1269,4.2387,37.8273,1.3875,0.0555,1.4363,2.4512,0.137,2.5671,3929.6061,128.6506,4058.8338,2683.7357,91.5662,2782.6136,1245.8705,129.4739,1392.1064,0.3167,0.0257,0.343,87.6667,6.1101,93,102.2472,15.8456,116.3613,365.2328,31.4815,384.824,10.6667,8.3267,20,10.0,7.9373,19,0.6667,0.5774,1,1.3152,0.4376,1.7695,1.8642,1.8162,3.1485
rl (rl_v3ant),352,32.909,390,282.6667,10.4083,291,69.3333,26.7644,99,0.8063,0.0567,0.8589,16.9717,0.1257,17.1164,16.4513,0.1245,16.5779,31.1694,0.4383,31.6413,35.739,2.4771,38.5953,0.1754,0.3038,0.5261,9.7289,0.0535,9.7668,15.1461,0.9744,16.129,39.7709,3.6907,43.5478,1.5287,0.0734,1.6085,2.6657,0.1101,2.7904,4188.067,190.8643,4401.0217,2743.6101,95.7025,2852.241,1444.4569,220.1221,1694.1637,0.344,0.0381,0.3849,0.0,0.0,0,3.2712,0.2857,3.5598,4.6489,0.6933,5.4148,23.3333,1.1547,24,22.0,0.0,22,1.3333,1.1547,2,1.92,0.5426,2.545,1.644,0.0795,1.7003
rl+sa (rl_v3ant),352,32.909,390,294.3333,14.8436,307,57.6667,24.1109,83,0.839,0.054,0.8949,15.7877,0.9232,16.8458,14.7971,1.6507,16.6914,30.7909,1.2148,31.8887,34.6805,0.8737,35.2776,0.0676,0.117,0.2027,9.2204,0.5481,9.8094,14.4344,1.0747,15.6624,37.2983,4.9726,43.0087,1.4572,0.0755,1.5443,2.613,0.1238,2.7496,4091.2004,99.1018,4201.2421,2723.3523,66.9765,2779.9607,1367.8481,88.8648,1460.5598,0.3342,0.0165,0.3476,86.6667,12.5033,99,83.4183,12.7908,97.2359,259.4418,38.9645,302.6515,21.3333,9.7125,32,20.3333,10.0664,31,1.0,1.0,2,1.6248,0.1357,1.7747,1.1826,1.664,2.3592
rl+ts (rl_v3ant),352,32.909,390,298.0,10.8167,307,54.0,26.2107,83,0.85,0.0589,0.9039,13.2456,1.4264,14.8911,11.1072,1.2447,12.4957,29.0556,1.245,30.4845,33.872,1.7463,35.8749,0.0,0.0,0.0,8.8305,0.6158,9.5401,14.0149,1.2095,14.7565,35.4539,7.1523,40.2108,1.4212,0.0806,1.4918,2.4963,0.2646,2.6866,3740.929,127.5108,3837.7512,2636.1988,35.2288,2676.6099,1104.7303,124.8395,1225.7918,0.2948,0.024,0.3194,188.3333,22.5019,214,38.9211,5.3045,44.948,139.0825,16.5375,152.93,10.3333,7.5719,19,10.0,7.0,18,0.3333,0.5774,1,1.7174,0.3102,1.9457,0.1275,0.0,0.1275
rl+ga (rl_v3ant),352,32.909,390,298.0,13.0767,307,54.0,27.2213,83,0.85,0.0629,0.9129,13.8672,1.0937,15.0838,11.4847,1.8702,13.6353,29.7695,0.6446,30.5123,33.7752,2.1348,35.8749,0.0,0.0,0.0,9.2581,0.189,9.4532,13.8663,0.9053,14.6877,34.0751,4.7618,37.0864,1.4315,0.0772,1.5139,2.5376,0.1856,2.6573,3734.9049,119.6329,3813.976,2644.7892,73.5047,2725.1026,1090.1156,86.6488,1185.5682,0.2917,0.0166,0.3108,191.3333,22.2785,217,197.6707,32.2379,233.9085,740.3699,75.873,809.4198,12.6667,7.3711,21,12.0,6.245,19,0.6667,1.1547,2,1.3579,0.455,1.8417,0.8942,0.0,0.8942
rl+alns (rl_v3ant),352,32.909,390,305.6667,14.0119,317,46.3333,25.1661,73,0.8715,0.0591,0.9309,14.3916,1.0519,15.5241,12.6928,0.7979,13.6063,29.205,0.5777,29.8304,35.2613,3.3885,38.7153,0.2186,0.2697,0.52,8.5161,0.4554,8.9942,14.0437,1.1816,15.0969,35.204,5.7857,40.531,1.4251,0.0709,1.4673,2.5016,0.127,2.5751,4086.6656,127.7088,4222.4277,2701.0369,36.6507,2736.9169,1385.6286,117.0287,1519.8951,0.3387,0.0184,0.36,134.0,12.1244,145,107.5111,16.9557,127.0565,367.0815,29.7476,400.9035,12.3333,3.5119,16,11.0,3.0,14,1.3333,0.5774,2,1.5418,0.6427,2.0144,0.6029,0.175,0.8015
